# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.2825
_ch0_neuron0,	0.4525
_ch0_neuron0,	0.7715
_ch0_neuron0,	1.7268
_ch0_neuron0,	1.8982
_ch0_neuron0,	2.2036
_ch0_neuron0,	2.3930
_ch0_neuron0,	2.6838
_ch0_neuron0,	3.1661
_ch0_neuron0,	3.6475
_ch0_neuron0,	4.1346
_ch0_neuron0,	4.6385
_ch0_neuron0,	5.1355
_ch0_neuron0,	5.6326
_ch0_neuron0,	6.1330
_ch0_neuron0,	6.6415
_ch0_neuron0,	7.1651
_ch0_neuron0,	7.6835
_ch0_neuron0,	8.1840
_ch0_neuron0,	8.6852
_ch0_neuron0,	9.1963
_ch0_neuron0,	9.7141
_ch0_neuron0,	10.2292
_ch0_neuron0,	10.7494
_ch0_neuron0,	11.2925
_ch0_neuron0,	11.8261
_ch0_neuron0,	12.3634
_ch0_neuron0,	12.9159
_ch0_neuron0,	13.5126
_ch0_neuron0,	14.0673
_ch0_neuron0,	14.6225
_ch0_neuron0,	15.2075
_ch0_neuron0,	15.7636
_ch0_neuron0,	16.3202
_ch0_neuron0,	16.8942
_ch0_neuron0,	17.4458
_ch0_neuron0,	17.9994
_ch0_neuron0,	18.5807
_ch0_neuron0,	19.4184
_ch0_neuron0,	20.0647
_ch0_neuron0,	20.6583
_ch0_neuron0,	21.2394
_ch0_neuron0,	21.8640
_ch0_neuron0,	22.7487
_ch0_neuron0,	23.6496
_ch0_neuron0,	24.5135
_ch0_neuron0,	25.2913
_ch0_neuron0,	25.9820
_ch0_neuron0,	26.6230
_ch0_neuron0,	27.2347
_ch0_neuron0,	27.8398
_ch0_neuron0,	28.4330
_ch0_neuron0,	28.9945
_ch0_neuron0,	29.5330
_ch0_neuron0,	30.0640
_ch0_neuron0,	30.6290
_ch0_neuron0,	31.2178
_ch0_neuron0,	31.7740
_ch0_neuron0,	32.3214
_ch0_neuron0,	32.9033
_ch0_neuron0,	33.8275
_ch0_neuron0,	34.6823
_ch0_neuron0,	35.5140
_ch0_neuron0,	36.3131
_ch0_neuron0,	36.9923
_ch0_neuron0,	37.6125
_ch0_neuron0,	38.2295
_ch0_neuron0,	38.8780
_ch0_neuron0,	39.7335
_ch0_neuron0,	40.5686
_ch0_neuron0,	41.3368
_ch0_neuron0,	42.0056
_ch0_neuron0,	42.6193
_ch0_neuron0,	43.2096
_ch0_neuron0,	43.7927
_ch0_neuron0,	44.3972
_ch0_neuron0,	45.3348
_ch0_neuron0,	46.2366
_ch0_neuron0,	47.1188
_ch0_neuron0,	47.9243
_ch0_neuron0,	48.6448
_ch0_neuron0,	49.2912
_ch0_neuron0,	49.9253
_ch0_neuron0,	50.5770
_ch0_neuron0,	51.4080
_ch0_neuron0,	52.1823
_ch0_neuron0,	52.8644
_ch0_neuron0,	53.5069
_ch0_neuron0,	54.1212
_ch0_neuron0,	54.7303
_ch0_neuron0,	55.3384
_ch0_neuron0,	55.9149
_ch0_neuron0,	56.4780
_ch0_neuron0,	57.0600
_ch0_neuron0,	58.0602
_ch0_neuron0,	59.0015
_ch0_neuron0,	59.8932
_ch0_neuron0,	60.7697
_ch0_neuron0,	61.5673
_ch0_neuron0,	62.2993
_ch0_neuron0,	63.0028
_ch0_neuron0,	63.8857
_ch0_neuron0,	64.6121
_ch0_neuron0,	65.3294
_ch0_neuron0,	66.0221
_neuron0threshhig13135,	0.0000
_neuron0threshlow3734,	0.0000
