# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.1921
_ch0_neuron0,	0.9114
_ch0_neuron0,	1.6151
_ch0_neuron0,	2.2927
_ch0_neuron0,	2.9683
_ch0_neuron0,	3.6823
_ch0_neuron0,	4.6220
_ch0_neuron0,	5.5533
_ch0_neuron0,	6.4501
_ch0_neuron0,	7.3007
_ch0_neuron0,	8.0982
_ch0_neuron0,	8.8473
_ch0_neuron0,	9.5845
_ch0_neuron0,	10.3800
_ch0_neuron0,	11.2915
_ch0_neuron0,	12.1798
_ch0_neuron0,	13.0629
_ch0_neuron0,	13.9375
_ch0_neuron0,	14.7510
_ch0_neuron0,	15.5069
_ch0_neuron0,	16.2446
_ch0_neuron0,	17.0375
_ch0_neuron0,	18.0291
_ch0_neuron0,	18.9924
_ch0_neuron0,	19.9423
_ch0_neuron0,	20.8109
_ch0_neuron0,	21.5816
_ch0_neuron0,	22.3683
_ch0_neuron0,	23.3001
_ch0_neuron0,	24.2702
_ch0_neuron0,	25.2628
_ch0_neuron0,	26.2287
_ch0_neuron0,	27.1427
_ch0_neuron0,	28.0499
_ch0_neuron0,	28.9494
_ch0_neuron0,	29.8234
_ch0_neuron0,	30.6684
_ch0_neuron0,	31.5256
_ch0_neuron0,	32.5010
_ch0_neuron0,	33.4383
_ch0_neuron0,	34.3662
_ch0_neuron0,	35.2725
_ch0_neuron0,	36.1069
_ch0_neuron0,	36.8966
_ch0_neuron0,	37.7101
_ch0_neuron0,	38.5002
_ch0_neuron0,	39.3029
_ch0_neuron0,	40.1204
_ch0_neuron0,	41.1099
_ch0_neuron0,	42.1527
_ch0_neuron0,	43.1585
_ch0_neuron0,	44.0916
_ch0_neuron0,	44.9453
_ch0_neuron0,	45.7371
_ch0_neuron0,	46.5445
_ch0_neuron0,	47.4954
_ch0_neuron0,	48.5581
_ch0_neuron0,	49.6000
_ch0_neuron0,	50.5943
_ch0_neuron0,	51.5333
_ch0_neuron0,	52.3808
_ch0_neuron0,	53.1667
_ch0_neuron0,	53.9405
_ch0_neuron0,	54.8591
_ch0_neuron0,	55.7987
_ch0_neuron0,	56.6177
_ch0_neuron0,	57.5223
_ch0_neuron0,	58.5047
_ch0_neuron0,	59.4969
_neuron0threshhig16408,	0.0000
_neuron0threshlow6420,	0.0000
