# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.4417
_ch0_neuron0,	0.8961
_ch0_neuron0,	1.3496
_ch0_neuron0,	1.8043
_ch0_neuron0,	2.2601
_ch0_neuron0,	2.7204
_ch0_neuron0,	3.1866
_ch0_neuron0,	3.6592
_ch0_neuron0,	4.1366
_ch0_neuron0,	4.6127
_ch0_neuron0,	5.0861
_ch0_neuron0,	5.5599
_ch0_neuron0,	6.0377
_ch0_neuron0,	6.5186
_ch0_neuron0,	7.0151
_ch0_neuron0,	7.5280
_ch0_neuron0,	8.0514
_ch0_neuron0,	8.5751
_ch0_neuron0,	9.0892
_ch0_neuron0,	9.5876
_ch0_neuron0,	10.0765
_ch0_neuron0,	10.5606
_ch0_neuron0,	11.0403
_ch0_neuron0,	11.5203
_ch0_neuron0,	12.0019
_ch0_neuron0,	12.4933
_ch0_neuron0,	13.0023
_ch0_neuron0,	13.5333
_ch0_neuron0,	14.0816
_ch0_neuron0,	14.6440
_ch0_neuron0,	15.1962
_ch0_neuron0,	15.7313
_ch0_neuron0,	16.2487
_ch0_neuron0,	16.7550
_ch0_neuron0,	17.2564
_ch0_neuron0,	17.7590
_ch0_neuron0,	18.2587
_ch0_neuron0,	18.7587
_ch0_neuron0,	19.2681
_ch0_neuron0,	19.7984
_ch0_neuron0,	20.3252
_ch0_neuron0,	20.8546
_ch0_neuron0,	21.3876
_ch0_neuron0,	21.9222
_ch0_neuron0,	22.4494
_ch0_neuron0,	22.9834
_ch0_neuron0,	23.5253
_ch0_neuron0,	24.0753
_ch0_neuron0,	24.6219
_ch0_neuron0,	25.1637
_ch0_neuron0,	25.6963
_ch0_neuron0,	26.2142
_ch0_neuron0,	26.7176
_ch0_neuron0,	27.2073
_ch0_neuron0,	27.6880
_ch0_neuron0,	28.1628
_ch0_neuron0,	28.6391
_ch0_neuron0,	29.1246
_ch0_neuron0,	29.6349
_ch0_neuron0,	30.1780
_ch0_neuron0,	30.7412
_ch0_neuron0,	31.3194
_ch0_neuron0,	31.9015
_ch0_neuron0,	32.4866
_ch0_neuron0,	33.0629
_ch0_neuron0,	33.6446
_ch0_neuron0,	34.2270
_ch0_neuron0,	34.8117
_ch0_neuron0,	35.4032
_ch0_neuron0,	36.0124
_ch0_neuron0,	36.6308
_ch0_neuron0,	37.2546
_ch0_neuron0,	37.8782
_ch0_neuron0,	38.4872
_ch0_neuron0,	39.0669
_ch0_neuron0,	39.6189
_ch0_neuron0,	40.1516
_ch0_neuron0,	40.6716
_ch0_neuron0,	41.1851
_ch0_neuron0,	41.6977
_ch0_neuron0,	42.2351
_ch0_neuron0,	42.8070
_ch0_neuron0,	43.3999
_ch0_neuron0,	44.0040
_ch0_neuron0,	44.6125
_ch0_neuron0,	45.2232
_ch0_neuron0,	45.8347
_ch0_neuron0,	46.4473
_ch0_neuron0,	47.0662
_ch0_neuron0,	47.6963
_ch0_neuron0,	48.3304
_ch0_neuron0,	48.9691
_ch0_neuron0,	49.5944
_ch0_neuron0,	50.2009
_ch0_neuron0,	50.7850
_ch0_neuron0,	51.3425
_ch0_neuron0,	51.8811
_ch0_neuron0,	52.4044
_ch0_neuron0,	52.9178
_ch0_neuron0,	53.4376
_ch0_neuron0,	53.9977
_ch0_neuron0,	54.6209
_ch0_neuron0,	55.3006
_ch0_neuron0,	55.9690
_ch0_neuron0,	56.6210
_ch0_neuron0,	57.2735
_ch0_neuron0,	57.9222
_ch0_neuron0,	58.5864
_ch0_neuron0,	59.2632
_ch0_neuron0,	59.9490
_ch0_neuron0,	60.6233
_ch0_neuron0,	61.2787
_ch0_neuron0,	61.9100
_ch0_neuron0,	62.5178
_neuron0threshhig15569,	0.0000
_neuron0threshlow8964,	0.0000
