# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.2187
_ch0_neuron0,	0.6213
_ch0_neuron0,	1.0283
_ch0_neuron0,	1.4371
_ch0_neuron0,	1.8491
_ch0_neuron0,	2.2590
_ch0_neuron0,	2.6728
_ch0_neuron0,	3.0814
_ch0_neuron0,	3.4939
_ch0_neuron0,	3.9094
_ch0_neuron0,	4.3220
_ch0_neuron0,	4.7318
_ch0_neuron0,	5.1424
_ch0_neuron0,	5.5542
_ch0_neuron0,	5.9733
_ch0_neuron0,	6.3921
_ch0_neuron0,	6.8085
_ch0_neuron0,	7.2256
_ch0_neuron0,	7.6436
_ch0_neuron0,	8.0676
_ch0_neuron0,	8.4958
_ch0_neuron0,	8.9217
_ch0_neuron0,	9.3455
_ch0_neuron0,	9.7699
_ch0_neuron0,	10.1957
_ch0_neuron0,	10.6307
_ch0_neuron0,	11.0670
_ch0_neuron0,	11.4961
_ch0_neuron0,	11.9257
_ch0_neuron0,	12.3588
_ch0_neuron0,	12.7973
_ch0_neuron0,	13.2374
_ch0_neuron0,	13.6705
_ch0_neuron0,	14.1029
_ch0_neuron0,	14.5422
_ch0_neuron0,	14.9870
_ch0_neuron0,	15.4339
_ch0_neuron0,	15.8744
_ch0_neuron0,	16.3150
_ch0_neuron0,	16.7534
_ch0_neuron0,	17.1975
_ch0_neuron0,	17.6442
_ch0_neuron0,	18.0865
_ch0_neuron0,	18.5285
_ch0_neuron0,	18.9767
_ch0_neuron0,	19.4320
_ch0_neuron0,	19.8811
_ch0_neuron0,	20.3295
_ch0_neuron0,	20.7766
_ch0_neuron0,	21.2275
_ch0_neuron0,	21.6822
_ch0_neuron0,	22.1302
_ch0_neuron0,	22.5774
_ch0_neuron0,	23.0293
_ch0_neuron0,	23.4874
_ch0_neuron0,	23.9387
_ch0_neuron0,	24.3925
_ch0_neuron0,	24.8478
_ch0_neuron0,	25.3148
_ch0_neuron0,	25.7875
_ch0_neuron0,	26.2535
_ch0_neuron0,	26.7143
_ch0_neuron0,	27.1800
_ch0_neuron0,	27.6489
_ch0_neuron0,	28.1228
_ch0_neuron0,	28.5897
_ch0_neuron0,	29.0499
_ch0_neuron0,	29.5071
_ch0_neuron0,	29.9669
_ch0_neuron0,	30.4337
_ch0_neuron0,	30.8995
_ch0_neuron0,	31.3556
_ch0_neuron0,	31.8082
_ch0_neuron0,	32.2659
_ch0_neuron0,	32.7350
_ch0_neuron0,	33.2186
_ch0_neuron0,	33.6966
_ch0_neuron0,	34.1618
_ch0_neuron0,	34.6228
_ch0_neuron0,	35.0907
_ch0_neuron0,	35.5662
_ch0_neuron0,	36.0279
_ch0_neuron0,	36.4892
_ch0_neuron0,	36.9546
_ch0_neuron0,	37.4283
_ch0_neuron0,	37.9074
_ch0_neuron0,	38.3760
_ch0_neuron0,	38.8412
_ch0_neuron0,	39.3085
_ch0_neuron0,	39.7864
_ch0_neuron0,	40.2705
_ch0_neuron0,	40.7462
_ch0_neuron0,	41.2174
_ch0_neuron0,	41.6967
_ch0_neuron0,	42.1891
_ch0_neuron0,	42.6922
_ch0_neuron0,	43.1842
_ch0_neuron0,	43.6688
_ch0_neuron0,	44.1603
_ch0_neuron0,	44.6544
_ch0_neuron0,	45.1418
_ch0_neuron0,	45.6216
_ch0_neuron0,	46.0974
_ch0_neuron0,	46.5789
_ch0_neuron0,	47.0664
_ch0_neuron0,	47.5569
_ch0_neuron0,	48.0369
_ch0_neuron0,	48.5167
_ch0_neuron0,	49.0060
_ch0_neuron0,	49.5088
_ch0_neuron0,	49.9956
_ch0_neuron0,	50.4830
_ch0_neuron0,	50.9816
_ch0_neuron0,	51.5083
_ch0_neuron0,	52.0561
_ch0_neuron0,	52.5713
_ch0_neuron0,	53.0756
_ch0_neuron0,	53.5867
_ch0_neuron0,	54.1089
_ch0_neuron0,	54.6309
_ch0_neuron0,	55.1321
_ch0_neuron0,	55.6256
_ch0_neuron0,	56.1266
_ch0_neuron0,	56.6390
_ch0_neuron0,	57.1495
_ch0_neuron0,	57.6483
_ch0_neuron0,	58.1440
_ch0_neuron0,	58.6425
_ch0_neuron0,	59.1529
_ch0_neuron0,	59.6579
_ch0_neuron0,	60.1593
_neuron0threshhig15737,	0.0000
_neuron0threshlow9022,	0.0000
