# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.1133
_ch0_neuron0,	0.8336
_ch0_neuron0,	1.9730
_ch0_neuron0,	2.3406
_ch0_neuron0,	2.7155
_ch0_neuron0,	3.0878
_ch0_neuron0,	3.4609
_ch0_neuron0,	3.8334
_ch0_neuron0,	4.2090
_ch0_neuron0,	4.5919
_ch0_neuron0,	4.9747
_ch0_neuron0,	5.3546
_ch0_neuron0,	5.7357
_ch0_neuron0,	6.1142
_ch0_neuron0,	6.4963
_ch0_neuron0,	6.8882
_ch0_neuron0,	7.2796
_ch0_neuron0,	7.6674
_ch0_neuron0,	8.0515
_ch0_neuron0,	8.4513
_ch0_neuron0,	8.8483
_ch0_neuron0,	9.2402
_ch0_neuron0,	9.6325
_ch0_neuron0,	10.0205
_ch0_neuron0,	10.4148
_ch0_neuron0,	10.8169
_ch0_neuron0,	11.2069
_ch0_neuron0,	11.6041
_ch0_neuron0,	11.9971
_ch0_neuron0,	12.3982
_ch0_neuron0,	12.8048
_ch0_neuron0,	13.2036
_ch0_neuron0,	13.6034
_ch0_neuron0,	14.0118
_ch0_neuron0,	14.4255
_ch0_neuron0,	14.8284
_ch0_neuron0,	15.2433
_ch0_neuron0,	15.6626
_ch0_neuron0,	16.0832
_ch0_neuron0,	16.4972
_ch0_neuron0,	16.9032
_ch0_neuron0,	17.3222
_ch0_neuron0,	17.7347
_ch0_neuron0,	18.1430
_ch0_neuron0,	18.5488
_ch0_neuron0,	18.9665
_ch0_neuron0,	19.3844
_ch0_neuron0,	19.7982
_ch0_neuron0,	20.2163
_ch0_neuron0,	20.6452
_ch0_neuron0,	21.0607
_ch0_neuron0,	21.4788
_ch0_neuron0,	21.9034
_ch0_neuron0,	22.3356
_ch0_neuron0,	22.7593
_ch0_neuron0,	23.1798
_ch0_neuron0,	23.6241
_ch0_neuron0,	24.0598
_ch0_neuron0,	24.4921
_ch0_neuron0,	24.9280
_ch0_neuron0,	25.3626
_ch0_neuron0,	25.7857
_ch0_neuron0,	26.2099
_ch0_neuron0,	26.6270
_ch0_neuron0,	27.0435
_ch0_neuron0,	27.4576
_ch0_neuron0,	27.8764
_ch0_neuron0,	28.2978
_ch0_neuron0,	28.7205
_ch0_neuron0,	29.1480
_ch0_neuron0,	29.5763
_ch0_neuron0,	30.0059
_ch0_neuron0,	30.4271
_ch0_neuron0,	30.8445
_ch0_neuron0,	31.2608
_ch0_neuron0,	31.6929
_ch0_neuron0,	32.1707
_ch0_neuron0,	32.6757
_ch0_neuron0,	33.1929
_ch0_neuron0,	33.7410
_ch0_neuron0,	34.5842
_ch0_neuron0,	35.2778
_ch0_neuron0,	35.9556
_ch0_neuron0,	36.6288
_ch0_neuron0,	37.2955
_ch0_neuron0,	37.8827
_ch0_neuron0,	38.4014
_ch0_neuron0,	38.8948
_ch0_neuron0,	39.3690
_ch0_neuron0,	39.8472
_ch0_neuron0,	40.3214
_ch0_neuron0,	40.7935
_ch0_neuron0,	41.2482
_ch0_neuron0,	41.6910
_ch0_neuron0,	42.1313
_ch0_neuron0,	42.5767
_ch0_neuron0,	43.1945
_ch0_neuron0,	43.8796
_ch0_neuron0,	44.3952
_ch0_neuron0,	44.8935
_ch0_neuron0,	45.3825
_ch0_neuron0,	45.8669
_ch0_neuron0,	46.3775
_ch0_neuron0,	46.8859
_ch0_neuron0,	47.4215
_ch0_neuron0,	47.9507
_ch0_neuron0,	48.4795
_ch0_neuron0,	48.9839
_ch0_neuron0,	49.4774
_ch0_neuron0,	49.9565
_ch0_neuron0,	50.4255
_ch0_neuron0,	50.8851
_ch0_neuron0,	51.3341
_ch0_neuron0,	51.7691
_ch0_neuron0,	52.1965
_ch0_neuron0,	52.6377
_ch0_neuron0,	53.0759
_ch0_neuron0,	53.5056
_ch0_neuron0,	53.9340
_ch0_neuron0,	54.3659
_ch0_neuron0,	54.8416
_ch0_neuron0,	55.4262
_ch0_neuron0,	55.9566
_ch0_neuron0,	56.4430
_ch0_neuron0,	56.9312
_ch0_neuron0,	57.4201
_ch0_neuron0,	57.9347
_ch0_neuron0,	58.7890
_ch0_neuron0,	59.5365
_ch0_neuron0,	60.2436
_neuron0threshhig15569,	0.0000
_neuron0threshlow6679,	0.0000
