# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.4412
_ch0_neuron0,	0.9469
_ch0_neuron0,	1.4455
_ch0_neuron0,	1.9396
_ch0_neuron0,	2.4281
_ch0_neuron0,	2.9210
_ch0_neuron0,	3.3297
_ch0_neuron0,	4.0481
_ch0_neuron0,	4.4874
_ch0_neuron0,	5.4354
_ch0_neuron0,	5.8329
_ch0_neuron0,	6.6340
_ch0_neuron0,	7.0313
_ch0_neuron0,	7.8741
_ch0_neuron0,	8.2961
_ch0_neuron0,	9.1564
_ch0_neuron0,	9.5653
_ch0_neuron0,	10.3311
_ch0_neuron0,	10.7332
_ch0_neuron0,	11.5710
_ch0_neuron0,	11.9806
_ch0_neuron0,	12.7571
_ch0_neuron0,	13.4467
_ch0_neuron0,	14.1121
_ch0_neuron0,	14.7673
_ch0_neuron0,	15.4202
_ch0_neuron0,	15.7983
_ch0_neuron0,	16.8073
_ch0_neuron0,	17.5648
_ch0_neuron0,	18.2483
_ch0_neuron0,	18.8748
_ch0_neuron0,	19.4742
_ch0_neuron0,	19.8500
_ch0_neuron0,	20.5886
_ch0_neuron0,	21.1433
_ch0_neuron0,	21.6547
_ch0_neuron0,	22.1749
_ch0_neuron0,	22.5356
_ch0_neuron0,	23.5299
_ch0_neuron0,	24.6658
_ch0_neuron0,	25.2265
_ch0_neuron0,	26.4448
_ch0_neuron0,	27.2440
_ch0_neuron0,	27.9241
_ch0_neuron0,	28.5516
_ch0_neuron0,	29.1748
_ch0_neuron0,	29.7120
_ch0_neuron0,	30.4370
_ch0_neuron0,	31.7436
_ch0_neuron0,	33.0224
_ch0_neuron0,	34.1801
_ch0_neuron0,	35.1027
_ch0_neuron0,	35.8918
_ch0_neuron0,	36.6314
_ch0_neuron0,	37.3729
_ch0_neuron0,	38.1759
_ch0_neuron0,	39.6348
_ch0_neuron0,	40.7060
_ch0_neuron0,	41.5464
_ch0_neuron0,	42.2686
_ch0_neuron0,	42.9313
_ch0_neuron0,	43.5634
_ch0_neuron0,	44.2615
_ch0_neuron0,	45.6720
_ch0_neuron0,	46.9027
_ch0_neuron0,	47.9049
_ch0_neuron0,	48.7731
_ch0_neuron0,	49.5457
_ch0_neuron0,	50.2849
_ch0_neuron0,	51.0375
_ch0_neuron0,	51.8381
_ch0_neuron0,	52.6603
_ch0_neuron0,	53.5132
_ch0_neuron0,	54.3260
_ch0_neuron0,	55.1482
_ch0_neuron0,	56.0253
_ch0_neuron0,	56.9290
_ch0_neuron0,	57.8561
_ch0_neuron0,	58.7826
_ch0_neuron0,	59.6736
_neuron0threshhig15569,	0.0000
_neuron0threshlow12689,	0.0000
