# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.1879
_ch0_neuron0,	0.4468
_ch0_neuron0,	0.7484
_ch0_neuron0,	1.3021
_ch0_neuron0,	1.5742
_ch0_neuron0,	1.8464
_ch0_neuron0,	2.1176
_ch0_neuron0,	2.3984
_ch0_neuron0,	2.6695
_ch0_neuron0,	2.9406
_ch0_neuron0,	3.2138
_ch0_neuron0,	3.4749
_ch0_neuron0,	4.0079
_ch0_neuron0,	4.5396
_ch0_neuron0,	4.8108
_ch0_neuron0,	5.0623
_ch0_neuron0,	5.3736
_ch0_neuron0,	5.5758
_ch0_neuron0,	5.8965
_ch0_neuron0,	6.0901
_ch0_neuron0,	6.6092
_ch0_neuron0,	7.1244
_ch0_neuron0,	7.4257
_ch0_neuron0,	7.6469
_ch0_neuron0,	7.9378
_ch0_neuron0,	8.1728
_ch0_neuron0,	8.4711
_ch0_neuron0,	8.7247
_ch0_neuron0,	9.0938
_ch0_neuron0,	9.2943
_ch0_neuron0,	11.2487
_ch0_neuron0,	11.5497
_ch0_neuron0,	12.0399
_ch0_neuron0,	12.6031
_ch0_neuron0,	13.1682
_ch0_neuron0,	13.2277
_ch0_neuron0,	13.5295
_ch0_neuron0,	13.8404
_ch0_neuron0,	14.1231
_ch0_neuron0,	14.4263
_ch0_neuron0,	14.7059
_ch0_neuron0,	15.0289
_ch0_neuron0,	15.3277
_ch0_neuron0,	15.6401
_ch0_neuron0,	16.0426
_ch0_neuron0,	16.2784
_ch0_neuron0,	16.5761
_ch0_neuron0,	16.9171
_ch0_neuron0,	17.2195
_ch0_neuron0,	17.6213
_ch0_neuron0,	17.8926
_ch0_neuron0,	18.3391
_ch0_neuron0,	18.6167
_ch0_neuron0,	19.0215
_ch0_neuron0,	19.7255
_ch0_neuron0,	20.0141
_ch0_neuron0,	20.4199
_ch0_neuron0,	20.7188
_ch0_neuron0,	21.0724
_ch0_neuron0,	21.3720
_ch0_neuron0,	21.7330
_ch0_neuron0,	22.4084
_ch0_neuron0,	22.6683
_ch0_neuron0,	23.0791
_ch0_neuron0,	23.3720
_ch0_neuron0,	23.7835
_ch0_neuron0,	24.0665
_ch0_neuron0,	24.4869
_ch0_neuron0,	26.6473
_ch0_neuron0,	27.1510
_ch0_neuron0,	27.3729
_ch0_neuron0,	27.6631
_ch0_neuron0,	28.0624
_ch0_neuron0,	28.2405
_ch0_neuron0,	28.3563
_ch0_neuron0,	28.7246
_ch0_neuron0,	28.8108
_ch0_neuron0,	28.9892
_ch0_neuron0,	29.3684
_ch0_neuron0,	29.6505
_ch0_neuron0,	30.0021
_ch0_neuron0,	31.6101
_ch0_neuron0,	32.0120
_ch0_neuron0,	32.3134
_ch0_neuron0,	32.9460
_ch0_neuron0,	35.3882
_ch0_neuron0,	36.4394
_ch0_neuron0,	36.9226
_ch0_neuron0,	37.2152
_ch0_neuron0,	37.6886
_ch0_neuron0,	37.9884
_ch0_neuron0,	38.4614
_ch0_neuron0,	39.2259
_ch0_neuron0,	39.9588
_ch0_neuron0,	40.2387
_ch0_neuron0,	40.6829
_ch0_neuron0,	40.7992
_ch0_neuron0,	40.9805
_ch0_neuron0,	41.1332
_ch0_neuron0,	41.2655
_ch0_neuron0,	41.3260
_ch0_neuron0,	41.6155
_ch0_neuron0,	41.9574
_ch0_neuron0,	42.2978
_ch0_neuron0,	42.5615
_ch0_neuron0,	42.8612
_ch0_neuron0,	43.1732
_ch0_neuron0,	43.6067
_ch0_neuron0,	45.0526
_ch0_neuron0,	49.8662
_ch0_neuron0,	50.2004
_ch0_neuron0,	50.6717
_ch0_neuron0,	50.9947
_ch0_neuron0,	51.4259
_ch0_neuron0,	51.7286
_ch0_neuron0,	52.1402
_ch0_neuron0,	52.4536
_ch0_neuron0,	52.8163
_ch0_neuron0,	53.1379
_ch0_neuron0,	53.4997
_ch0_neuron0,	53.8002
_ch0_neuron0,	54.1532
_ch0_neuron0,	54.4547
_ch0_neuron0,	54.8150
_ch0_neuron0,	55.4907
_ch0_neuron0,	56.9475
_ch0_neuron0,	57.2606
_ch0_neuron0,	59.6242
_ch0_neuron0,	59.8067
_ch0_neuron0,	60.6674
_ch0_neuron0,	60.7403
_ch0_neuron0,	61.0313
_ch0_neuron0,	61.5942
_neuron0threshhig-1065,	0.0000
_neuron0threshlow-13332,	0.0000
