# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.4006
_ch0_neuron0,	0.8589
_ch0_neuron0,	1.3273
_ch0_neuron0,	1.8068
_ch0_neuron0,	2.2776
_ch0_neuron0,	3.1475
_ch0_neuron0,	3.2011
_ch0_neuron0,	3.3335
_ch0_neuron0,	3.6134
_ch0_neuron0,	3.6757
_ch0_neuron0,	4.1199
_ch0_neuron0,	4.1475
_ch0_neuron0,	4.4414
_ch0_neuron0,	4.5854
_ch0_neuron0,	4.6149
_ch0_neuron0,	5.0762
_ch0_neuron0,	5.2063
_ch0_neuron0,	6.4431
_ch0_neuron0,	6.5447
_ch0_neuron0,	6.8297
_ch0_neuron0,	7.0571
_ch0_neuron0,	7.5563
_ch0_neuron0,	8.0549
_ch0_neuron0,	8.5654
_ch0_neuron0,	9.0878
_ch0_neuron0,	9.6019
_ch0_neuron0,	10.1037
_ch0_neuron0,	10.6145
_ch0_neuron0,	11.1394
_ch0_neuron0,	11.6545
_ch0_neuron0,	12.1586
_ch0_neuron0,	12.6641
_ch0_neuron0,	13.1813
_ch0_neuron0,	13.7044
_ch0_neuron0,	14.7395
_ch0_neuron0,	15.1819
_ch0_neuron0,	15.2474
_ch0_neuron0,	15.5554
_ch0_neuron0,	15.7643
_ch0_neuron0,	17.2739
_ch0_neuron0,	17.3376
_ch0_neuron0,	17.8580
_ch0_neuron0,	20.6552
_ch0_neuron0,	21.0665
_ch0_neuron0,	21.2432
_ch0_neuron0,	21.8690
_ch0_neuron0,	22.4416
_ch0_neuron0,	22.7989
_ch0_neuron0,	22.9960
_ch0_neuron0,	23.3835
_ch0_neuron0,	23.5609
_ch0_neuron0,	24.1402
_ch0_neuron0,	28.1136
_ch0_neuron0,	28.5014
_ch0_neuron0,	28.7479
_ch0_neuron0,	29.3288
_ch0_neuron0,	29.8810
_ch0_neuron0,	30.4106
_ch0_neuron0,	34.4106
_ch0_neuron0,	34.8310
_ch0_neuron0,	35.0154
_ch0_neuron0,	35.5860
_ch0_neuron0,	36.1388
_ch0_neuron0,	36.6794
_ch0_neuron0,	40.3202
_ch0_neuron0,	40.8362
_ch0_neuron0,	40.9056
_ch0_neuron0,	41.4513
_ch0_neuron0,	41.5106
_ch0_neuron0,	42.0854
_ch0_neuron0,	42.4148
_ch0_neuron0,	42.6475
_ch0_neuron0,	44.8916
_ch0_neuron0,	45.4428
_ch0_neuron0,	46.0168
_ch0_neuron0,	46.5879
_ch0_neuron0,	47.6464
_ch0_neuron0,	47.7093
_ch0_neuron0,	48.0148
_ch0_neuron0,	48.2920
_ch0_neuron0,	48.9015
_ch0_neuron0,	49.4963
_ch0_neuron0,	50.0869
_ch0_neuron0,	50.7075
_ch0_neuron0,	51.3551
_ch0_neuron0,	51.9667
_ch0_neuron0,	52.5579
_ch0_neuron0,	53.1599
_ch0_neuron0,	53.7462
_ch0_neuron0,	55.4202
_ch0_neuron0,	55.4858
_ch0_neuron0,	56.0080
_ch0_neuron0,	56.0695
_ch0_neuron0,	56.6461
_ch0_neuron0,	56.9672
_ch0_neuron0,	57.2414
_ch0_neuron0,	57.8474
_ch0_neuron0,	58.4335
_ch0_neuron0,	59.0195
_ch0_neuron0,	59.6200
_ch0_neuron0,	60.2100
_neuron0threshhig1904,	0.0000
_neuron0threshlow-16302,	0.0000
