# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	1.9525
_ch0_neuron0,	2.4347
_ch0_neuron0,	2.9397
_ch0_neuron0,	3.4343
_ch0_neuron0,	3.6760
_ch0_neuron0,	3.9190
_ch0_neuron0,	4.4059
_ch0_neuron0,	5.0995
_ch0_neuron0,	5.3696
_ch0_neuron0,	5.5648
_ch0_neuron0,	5.8041
_ch0_neuron0,	10.5411
_ch0_neuron0,	11.0233
_ch0_neuron0,	11.5283
_ch0_neuron0,	12.0229
_ch0_neuron0,	12.2646
_ch0_neuron0,	12.5076
_ch0_neuron0,	12.9945
_ch0_neuron0,	13.6881
_ch0_neuron0,	13.9582
_ch0_neuron0,	14.1534
_ch0_neuron0,	14.3927
_ch0_neuron0,	14.8328
_ch0_neuron0,	15.5164
_ch0_neuron0,	16.2362
_ch0_neuron0,	16.7171
_ch0_neuron0,	17.1692
_ch0_neuron0,	17.6618
_ch0_neuron0,	17.8940
_ch0_neuron0,	18.1525
_ch0_neuron0,	18.6266
_ch0_neuron0,	19.0904
_ch0_neuron0,	19.6005
_ch0_neuron0,	20.0910
_ch0_neuron0,	20.3062
_ch0_neuron0,	20.5500
_ch0_neuron0,	21.0298
_ch0_neuron0,	21.9360
_ch0_neuron0,	22.1661
_ch0_neuron0,	22.4083
_ch0_neuron0,	22.8862
_ch0_neuron0,	24.2940
_ch0_neuron0,	24.5416
_ch0_neuron0,	24.7916
_ch0_neuron0,	25.5416
_ch0_neuron0,	26.0303
_ch0_neuron0,	26.7846
_ch0_neuron0,	27.3157
_ch0_neuron0,	28.9125
_ch0_neuron0,	29.9658
_ch0_neuron0,	30.5094
_ch0_neuron0,	31.0785
_ch0_neuron0,	31.3638
_ch0_neuron0,	31.6149
_ch0_neuron0,	31.8877
_ch0_neuron0,	32.5077
_ch0_neuron0,	32.7204
_ch0_neuron0,	33.2384
_ch0_neuron0,	33.4220
_ch0_neuron0,	33.7755
_ch0_neuron0,	34.0246
_ch0_neuron0,	34.2618
_ch0_neuron0,	34.7835
_ch0_neuron0,	35.3976
_ch0_neuron0,	35.5707
_ch0_neuron0,	35.8247
_ch0_neuron0,	36.0895
_ch0_neuron0,	36.3483
_ch0_neuron0,	36.5928
_ch0_neuron0,	37.1058
_ch0_neuron0,	37.3595
_ch0_neuron0,	37.6330
_ch0_neuron0,	37.8909
_ch0_neuron0,	38.4051
_ch0_neuron0,	38.9279
_ch0_neuron0,	39.4400
_ch0_neuron0,	39.9491
_ch0_neuron0,	40.2495
_ch0_neuron0,	40.7782
_ch0_neuron0,	41.5361
_ch0_neuron0,	41.8068
_ch0_neuron0,	42.0780
_ch0_neuron0,	42.6218
_ch0_neuron0,	43.1519
_ch0_neuron0,	43.6543
_ch0_neuron0,	43.9323
_ch0_neuron0,	44.4578
_ch0_neuron0,	44.9735
_ch0_neuron0,	45.5100
_ch0_neuron0,	46.3180
_ch0_neuron0,	46.8225
_ch0_neuron0,	47.6409
_ch0_neuron0,	47.8990
_ch0_neuron0,	48.1830
_ch0_neuron0,	48.4444
_ch0_neuron0,	48.7208
_ch0_neuron0,	49.2514
_ch0_neuron0,	49.5131
_ch0_neuron0,	49.8082
_ch0_neuron0,	50.3677
_ch0_neuron0,	50.6371
_ch0_neuron0,	51.1642
_ch0_neuron0,	52.5152
_ch0_neuron0,	52.8261
_ch0_neuron0,	53.3250
_ch0_neuron0,	53.6323
_ch0_neuron0,	53.8908
_ch0_neuron0,	54.4289
_ch0_neuron0,	54.7166
_ch0_neuron0,	55.8748
_ch0_neuron0,	56.4214
_ch0_neuron0,	57.0056
_ch0_neuron0,	57.6345
_ch0_neuron0,	58.2028
_ch0_neuron0,	58.4683
_ch0_neuron0,	58.8169
_ch0_neuron0,	59.0951
_ch0_neuron0,	60.0252
_ch0_neuron0,	60.2967
_ch0_neuron0,	61.7494
_neuron0threshhig4574,	0.0000
_neuron0threshlow2056,	0.0000
