# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.2676
_ch0_neuron0,	0.8035
_ch0_neuron0,	1.3485
_ch0_neuron0,	1.9031
_ch0_neuron0,	2.4827
_ch0_neuron0,	3.0685
_ch0_neuron0,	3.6555
_ch0_neuron0,	4.2490
_ch0_neuron0,	4.8543
_ch0_neuron0,	5.4592
_ch0_neuron0,	6.0585
_ch0_neuron0,	6.6477
_ch0_neuron0,	7.2226
_ch0_neuron0,	7.7881
_ch0_neuron0,	8.3650
_ch0_neuron0,	8.9441
_ch0_neuron0,	9.0213
_ch0_neuron0,	9.6807
_ch0_neuron0,	10.3398
_ch0_neuron0,	11.0439
_ch0_neuron0,	11.7170
_ch0_neuron0,	12.3772
_ch0_neuron0,	13.0471
_ch0_neuron0,	13.7146
_ch0_neuron0,	14.3740
_ch0_neuron0,	15.0503
_ch0_neuron0,	15.7451
_ch0_neuron0,	16.4367
_ch0_neuron0,	17.1268
_ch0_neuron0,	17.8478
_ch0_neuron0,	18.5634
_ch0_neuron0,	19.2631
_ch0_neuron0,	19.9531
_ch0_neuron0,	20.7130
_ch0_neuron0,	21.4907
_ch0_neuron0,	22.2697
_ch0_neuron0,	23.0010
_ch0_neuron0,	23.6900
_ch0_neuron0,	24.3655
_ch0_neuron0,	25.0415
_ch0_neuron0,	25.7498
_ch0_neuron0,	26.5152
_ch0_neuron0,	27.3026
_ch0_neuron0,	28.1107
_ch0_neuron0,	28.9589
_ch0_neuron0,	29.2549
_ch0_neuron0,	29.7694
_ch0_neuron0,	30.5517
_ch0_neuron0,	31.2879
_ch0_neuron0,	32.0173
_ch0_neuron0,	32.8149
_ch0_neuron0,	33.6030
_ch0_neuron0,	34.3436
_ch0_neuron0,	35.1298
_ch0_neuron0,	35.9590
_ch0_neuron0,	36.7263
_ch0_neuron0,	37.5099
_ch0_neuron0,	38.2962
_ch0_neuron0,	39.1751
_ch0_neuron0,	40.0395
_ch0_neuron0,	40.9107
_ch0_neuron0,	41.7966
_ch0_neuron0,	42.6617
_ch0_neuron0,	43.4765
_ch0_neuron0,	44.2567
_ch0_neuron0,	45.0416
_ch0_neuron0,	45.8034
_ch0_neuron0,	46.2319
_ch0_neuron0,	46.5743
_ch0_neuron0,	46.8920
_ch0_neuron0,	47.3675
_ch0_neuron0,	48.1161
_ch0_neuron0,	48.4469
_ch0_neuron0,	48.8686
_ch0_neuron0,	49.6366
_ch0_neuron0,	50.4442
_ch0_neuron0,	51.2797
_ch0_neuron0,	52.1140
_ch0_neuron0,	52.9856
_ch0_neuron0,	53.9005
_ch0_neuron0,	54.7941
_ch0_neuron0,	55.6888
_ch0_neuron0,	56.6162
_ch0_neuron0,	57.5375
_ch0_neuron0,	58.3909
_ch0_neuron0,	59.1757
_ch0_neuron0,	59.2533
_ch0_neuron0,	59.5828
_ch0_neuron0,	60.0380
_neuron0threshhig-5161,	0.0000
_neuron0threshlow-15737,	0.0000
