# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.3901
_ch0_neuron0,	0.8704
_ch0_neuron0,	1.3985
_ch0_neuron0,	2.2495
_ch0_neuron0,	2.8664
_ch0_neuron0,	3.3986
_ch0_neuron0,	3.9543
_ch0_neuron0,	4.6751
_ch0_neuron0,	5.3624
_ch0_neuron0,	5.9451
_ch0_neuron0,	6.4632
_ch0_neuron0,	7.0534
_ch0_neuron0,	7.9931
_ch0_neuron0,	8.7967
_ch0_neuron0,	9.4706
_ch0_neuron0,	10.0638
_ch0_neuron0,	10.5769
_ch0_neuron0,	11.1008
_ch0_neuron0,	12.8277
_ch0_neuron0,	13.5604
_ch0_neuron0,	14.2234
_ch0_neuron0,	14.8370
_ch0_neuron0,	15.4149
_ch0_neuron0,	16.3653
_ch0_neuron0,	17.2081
_ch0_neuron0,	17.8554
_ch0_neuron0,	18.4295
_ch0_neuron0,	19.0383
_ch0_neuron0,	20.0713
_ch0_neuron0,	20.9023
_ch0_neuron0,	21.5849
_ch0_neuron0,	22.3730
_ch0_neuron0,	23.2806
_ch0_neuron0,	24.0532
_ch0_neuron0,	24.7573
_ch0_neuron0,	25.5637
_ch0_neuron0,	26.2968
_ch0_neuron0,	26.9360
_ch0_neuron0,	27.6035
_ch0_neuron0,	28.4113
_ch0_neuron0,	29.2002
_ch0_neuron0,	29.8943
_ch0_neuron0,	30.6371
_ch0_neuron0,	31.4178
_ch0_neuron0,	32.2184
_ch0_neuron0,	32.9129
_ch0_neuron0,	33.5801
_ch0_neuron0,	34.3131
_ch0_neuron0,	35.1167
_ch0_neuron0,	35.9149
_ch0_neuron0,	36.6901
_ch0_neuron0,	37.3486
_ch0_neuron0,	37.9462
_ch0_neuron0,	38.5396
_ch0_neuron0,	39.5802
_ch0_neuron0,	40.5238
_ch0_neuron0,	41.3347
_ch0_neuron0,	42.0237
_ch0_neuron0,	42.6837
_ch0_neuron0,	43.3605
_ch0_neuron0,	44.4340
_ch0_neuron0,	45.3860
_ch0_neuron0,	46.1835
_ch0_neuron0,	46.8628
_ch0_neuron0,	47.4600
_ch0_neuron0,	48.0654
_ch0_neuron0,	49.1142
_ch0_neuron0,	50.1153
_ch0_neuron0,	50.9861
_ch0_neuron0,	51.7177
_ch0_neuron0,	52.3541
_ch0_neuron0,	53.0771
_ch0_neuron0,	54.1427
_ch0_neuron0,	55.0873
_ch0_neuron0,	55.9168
_ch0_neuron0,	56.6383
_ch0_neuron0,	57.3537
_ch0_neuron0,	58.2633
_ch0_neuron0,	59.3398
_neuron0threshhig14142,	0.0000
_neuron0threshlow6756,	0.0000
