# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.3381
_ch0_neuron0,	1.0002
_ch0_neuron0,	1.6793
_ch0_neuron0,	2.3937
_ch0_neuron0,	3.1509
_ch0_neuron0,	3.8715
_ch0_neuron0,	4.5701
_ch0_neuron0,	5.3181
_ch0_neuron0,	6.1024
_ch0_neuron0,	6.8916
_ch0_neuron0,	7.6423
_ch0_neuron0,	8.4323
_ch0_neuron0,	9.2643
_ch0_neuron0,	10.1157
_ch0_neuron0,	10.8819
_ch0_neuron0,	11.6611
_ch0_neuron0,	12.4474
_ch0_neuron0,	13.2763
_ch0_neuron0,	14.1044
_ch0_neuron0,	14.8850
_ch0_neuron0,	15.6886
_ch0_neuron0,	16.5489
_ch0_neuron0,	17.3933
_ch0_neuron0,	18.2129
_ch0_neuron0,	19.0576
_ch0_neuron0,	19.8994
_ch0_neuron0,	20.6778
_ch0_neuron0,	21.4249
_ch0_neuron0,	22.2135
_ch0_neuron0,	23.0252
_ch0_neuron0,	23.9480
_ch0_neuron0,	24.8690
_ch0_neuron0,	25.7249
_ch0_neuron0,	26.6074
_ch0_neuron0,	27.5430
_ch0_neuron0,	28.5104
_ch0_neuron0,	29.3732
_ch0_neuron0,	30.3060
_ch0_neuron0,	31.2349
_ch0_neuron0,	32.1485
_ch0_neuron0,	32.9669
_ch0_neuron0,	33.8561
_ch0_neuron0,	34.8699
_ch0_neuron0,	35.8258
_ch0_neuron0,	36.7786
_ch0_neuron0,	37.6128
_ch0_neuron0,	38.4337
_ch0_neuron0,	39.3003
_ch0_neuron0,	40.2621
_ch0_neuron0,	41.2774
_ch0_neuron0,	42.2735
_ch0_neuron0,	43.2193
_ch0_neuron0,	44.1195
_ch0_neuron0,	44.9371
_ch0_neuron0,	45.7172
_ch0_neuron0,	46.5763
_ch0_neuron0,	47.5057
_ch0_neuron0,	48.4416
_ch0_neuron0,	49.4597
_ch0_neuron0,	50.5297
_ch0_neuron0,	51.5274
_ch0_neuron0,	52.5041
_ch0_neuron0,	53.4754
_ch0_neuron0,	54.4464
_ch0_neuron0,	55.3843
_ch0_neuron0,	56.2661
_ch0_neuron0,	57.0948
_ch0_neuron0,	57.9521
_ch0_neuron0,	58.9218
_ch0_neuron0,	59.9902
_neuron0threshhig18171,	0.0000
_neuron0threshlow7511,	0.0000
