# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.5082
_ch0_neuron0,	0.9452
_ch0_neuron0,	1.5315
_ch0_neuron0,	2.6888
_ch0_neuron0,	2.8440
_ch0_neuron0,	3.9880
_ch0_neuron0,	5.3220
_ch0_neuron0,	6.6521
_ch0_neuron0,	7.0830
_ch0_neuron0,	8.3723
_ch0_neuron0,	8.8222
_ch0_neuron0,	10.2554
_ch0_neuron0,	10.7890
_ch0_neuron0,	11.3316
_ch0_neuron0,	11.8263
_ch0_neuron0,	12.0020
_ch0_neuron0,	12.3615
_ch0_neuron0,	12.8482
_ch0_neuron0,	13.8288
_ch0_neuron0,	13.9905
_ch0_neuron0,	15.2767
_ch0_neuron0,	15.7570
_ch0_neuron0,	17.1496
_ch0_neuron0,	17.5974
_ch0_neuron0,	18.5087
_ch0_neuron0,	18.9847
_ch0_neuron0,	19.4751
_ch0_neuron0,	19.6336
_ch0_neuron0,	19.9785
_ch0_neuron0,	20.1519
_ch0_neuron0,	21.0956
_ch0_neuron0,	21.4303
_ch0_neuron0,	21.9487
_ch0_neuron0,	22.4694
_ch0_neuron0,	22.6164
_ch0_neuron0,	24.0013
_ch0_neuron0,	24.1820
_ch0_neuron0,	24.5155
_ch0_neuron0,	25.0318
_ch0_neuron0,	25.5547
_ch0_neuron0,	26.0683
_ch0_neuron0,	26.5894
_ch0_neuron0,	26.7564
_ch0_neuron0,	27.1200
_ch0_neuron0,	27.6334
_ch0_neuron0,	28.1374
_ch0_neuron0,	30.1006
_ch0_neuron0,	30.6214
_ch0_neuron0,	31.1498
_ch0_neuron0,	33.1577
_ch0_neuron0,	33.3275
_ch0_neuron0,	33.6619
_ch0_neuron0,	33.8359
_ch0_neuron0,	34.1797
_ch0_neuron0,	34.7013
_ch0_neuron0,	35.2211
_ch0_neuron0,	35.7535
_ch0_neuron0,	36.2839
_ch0_neuron0,	37.3112
_ch0_neuron0,	37.8115
_ch0_neuron0,	38.3029
_ch0_neuron0,	38.7846
_ch0_neuron0,	39.7343
_ch0_neuron0,	40.2096
_ch0_neuron0,	40.6965
_ch0_neuron0,	40.8644
_ch0_neuron0,	41.2029
_ch0_neuron0,	41.7321
_ch0_neuron0,	41.9114
_ch0_neuron0,	42.2540
_ch0_neuron0,	43.2686
_ch0_neuron0,	43.4445
_ch0_neuron0,	44.3300
_ch0_neuron0,	45.0267
_ch0_neuron0,	45.4017
_ch0_neuron0,	46.0752
_ch0_neuron0,	47.3451
_ch0_neuron0,	47.5197
_ch0_neuron0,	47.8202
_ch0_neuron0,	48.3105
_ch0_neuron0,	49.3784
_ch0_neuron0,	49.9285
_ch0_neuron0,	50.1040
_ch0_neuron0,	50.5139
_ch0_neuron0,	51.0839
_ch0_neuron0,	51.6961
_ch0_neuron0,	51.8829
_ch0_neuron0,	52.3680
_ch0_neuron0,	52.9849
_ch0_neuron0,	53.1852
_ch0_neuron0,	53.6545
_ch0_neuron0,	54.3112
_ch0_neuron0,	54.9412
_ch0_neuron0,	55.5365
_ch0_neuron0,	55.7233
_ch0_neuron0,	56.1074
_ch0_neuron0,	56.6606
_ch0_neuron0,	57.1950
_ch0_neuron0,	57.7103
_ch0_neuron0,	58.2105
_ch0_neuron0,	58.7152
_ch0_neuron0,	59.2284
_ch0_neuron0,	59.8311
_ch0_neuron0,	60.4713
_neuron0threshhig7176,	0.0000
_neuron0threshlow3147,	0.0000
