# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.3911
_ch0_neuron0,	1.1290
_ch0_neuron0,	1.5865
_ch0_neuron0,	2.0494
_ch0_neuron0,	3.9165
_ch0_neuron0,	4.3994
_ch0_neuron0,	5.8621
_ch0_neuron0,	10.9325
_ch0_neuron0,	12.9599
_ch0_neuron0,	13.4922
_ch0_neuron0,	14.0487
_ch0_neuron0,	14.6238
_ch0_neuron0,	15.1757
_ch0_neuron0,	15.7198
_ch0_neuron0,	16.2805
_ch0_neuron0,	16.8527
_ch0_neuron0,	17.4251
_ch0_neuron0,	17.9695
_ch0_neuron0,	18.5076
_ch0_neuron0,	19.0558
_ch0_neuron0,	19.2354
_ch0_neuron0,	19.6082
_ch0_neuron0,	20.1642
_ch0_neuron0,	20.7050
_ch0_neuron0,	21.2453
_ch0_neuron0,	21.7982
_ch0_neuron0,	22.3759
_ch0_neuron0,	22.9784
_ch0_neuron0,	23.5635
_ch0_neuron0,	23.7538
_ch0_neuron0,	24.1436
_ch0_neuron0,	24.7446
_ch0_neuron0,	25.3587
_ch0_neuron0,	25.5374
_ch0_neuron0,	25.9556
_ch0_neuron0,	26.5264
_ch0_neuron0,	27.1029
_ch0_neuron0,	27.2811
_ch0_neuron0,	27.6958
_ch0_neuron0,	28.2770
_ch0_neuron0,	28.8438
_ch0_neuron0,	29.4413
_ch0_neuron0,	29.6258
_ch0_neuron0,	30.0424
_ch0_neuron0,	30.6319
_ch0_neuron0,	31.2048
_ch0_neuron0,	31.7988
_ch0_neuron0,	32.3977
_ch0_neuron0,	33.0142
_ch0_neuron0,	33.1974
_ch0_neuron0,	33.6345
_ch0_neuron0,	33.8135
_ch0_neuron0,	34.4301
_ch0_neuron0,	34.8139
_ch0_neuron0,	35.0004
_ch0_neuron0,	35.3835
_ch0_neuron0,	35.9701
_ch0_neuron0,	36.5768
_ch0_neuron0,	36.7598
_ch0_neuron0,	37.2060
_ch0_neuron0,	37.3939
_ch0_neuron0,	37.8032
_ch0_neuron0,	38.3910
_ch0_neuron0,	39.0026
_ch0_neuron0,	39.2000
_ch0_neuron0,	39.6323
_ch0_neuron0,	39.8135
_ch0_neuron0,	40.2647
_ch0_neuron0,	40.4566
_ch0_neuron0,	40.8612
_ch0_neuron0,	41.4526
_ch0_neuron0,	42.0696
_ch0_neuron0,	42.7124
_ch0_neuron0,	43.3419
_ch0_neuron0,	43.5310
_ch0_neuron0,	43.9373
_ch0_neuron0,	44.5190
_ch0_neuron0,	45.1192
_ch0_neuron0,	45.7735
_ch0_neuron0,	46.4817
_ch0_neuron0,	47.2476
_ch0_neuron0,	47.9374
_ch0_neuron0,	48.1373
_ch0_neuron0,	48.5762
_ch0_neuron0,	49.1965
_ch0_neuron0,	49.8234
_ch0_neuron0,	50.4979
_ch0_neuron0,	51.2012
_ch0_neuron0,	51.9322
_ch0_neuron0,	52.1282
_ch0_neuron0,	52.5911
_ch0_neuron0,	53.2509
_ch0_neuron0,	53.9257
_ch0_neuron0,	54.6281
_ch0_neuron0,	55.3275
_ch0_neuron0,	56.0260
_ch0_neuron0,	56.2236
_ch0_neuron0,	56.8763
_ch0_neuron0,	57.2968
_ch0_neuron0,	57.8989
_ch0_neuron0,	58.5084
_ch0_neuron0,	59.1320
_ch0_neuron0,	59.7902
_neuron0threshhig7595,	0.0000
_neuron0threshlow3231,	0.0000
