# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.3757
_ch0_neuron0,	0.5502
_ch0_neuron0,	0.8592
_ch0_neuron0,	1.3766
_ch0_neuron0,	1.9368
_ch0_neuron0,	2.4860
_ch0_neuron0,	3.0371
_ch0_neuron0,	3.6518
_ch0_neuron0,	4.4082
_ch0_neuron0,	5.0117
_ch0_neuron0,	5.5961
_ch0_neuron0,	6.1925
_ch0_neuron0,	6.8096
_ch0_neuron0,	7.4302
_ch0_neuron0,	8.0240
_ch0_neuron0,	8.6279
_ch0_neuron0,	9.2562
_ch0_neuron0,	9.9332
_ch0_neuron0,	10.5765
_ch0_neuron0,	11.2082
_ch0_neuron0,	11.8665
_ch0_neuron0,	12.5778
_ch0_neuron0,	13.2540
_ch0_neuron0,	13.8979
_ch0_neuron0,	14.5686
_ch0_neuron0,	15.2826
_ch0_neuron0,	15.9332
_ch0_neuron0,	16.5703
_ch0_neuron0,	17.2445
_ch0_neuron0,	17.9492
_ch0_neuron0,	18.5968
_ch0_neuron0,	19.2446
_ch0_neuron0,	19.9489
_ch0_neuron0,	20.6640
_ch0_neuron0,	21.3266
_ch0_neuron0,	22.0207
_ch0_neuron0,	22.7541
_ch0_neuron0,	23.4419
_ch0_neuron0,	24.1058
_ch0_neuron0,	24.8059
_ch0_neuron0,	25.5498
_ch0_neuron0,	26.3136
_ch0_neuron0,	27.0191
_ch0_neuron0,	27.7381
_ch0_neuron0,	28.5236
_ch0_neuron0,	29.2884
_ch0_neuron0,	29.9829
_ch0_neuron0,	30.7289
_ch0_neuron0,	31.5102
_ch0_neuron0,	32.2094
_ch0_neuron0,	32.9247
_ch0_neuron0,	33.6949
_ch0_neuron0,	34.4160
_ch0_neuron0,	35.1015
_ch0_neuron0,	35.8255
_ch0_neuron0,	36.6261
_ch0_neuron0,	37.6079
_ch0_neuron0,	38.5270
_ch0_neuron0,	39.3155
_ch0_neuron0,	40.0751
_ch0_neuron0,	40.8459
_ch0_neuron0,	41.6340
_ch0_neuron0,	42.3488
_ch0_neuron0,	43.0534
_ch0_neuron0,	43.8051
_ch0_neuron0,	44.5909
_ch0_neuron0,	45.3142
_ch0_neuron0,	46.0279
_ch0_neuron0,	46.7727
_ch0_neuron0,	47.5669
_ch0_neuron0,	48.3347
_ch0_neuron0,	49.0550
_ch0_neuron0,	49.8054
_ch0_neuron0,	50.5934
_ch0_neuron0,	51.4007
_ch0_neuron0,	52.1486
_ch0_neuron0,	52.9086
_ch0_neuron0,	53.7016
_ch0_neuron0,	54.5484
_ch0_neuron0,	55.3379
_ch0_neuron0,	56.0894
_ch0_neuron0,	56.8559
_ch0_neuron0,	57.6431
_ch0_neuron0,	58.4723
_ch0_neuron0,	59.2321
_ch0_neuron0,	59.9654
_neuron0threshhig15569,	0.0000
_neuron0threshlow6232,	0.0000
