# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.0720
_ch0_neuron0,	0.4683
_ch0_neuron0,	0.8644
_ch0_neuron0,	1.2547
_ch0_neuron0,	1.6553
_ch0_neuron0,	2.0577
_ch0_neuron0,	2.4630
_ch0_neuron0,	2.8677
_ch0_neuron0,	3.2725
_ch0_neuron0,	3.6739
_ch0_neuron0,	4.5071
_ch0_neuron0,	4.9288
_ch0_neuron0,	5.3452
_ch0_neuron0,	5.7752
_ch0_neuron0,	6.2115
_ch0_neuron0,	6.6481
_ch0_neuron0,	7.0792
_ch0_neuron0,	7.5305
_ch0_neuron0,	7.9844
_ch0_neuron0,	8.4366
_ch0_neuron0,	8.8795
_ch0_neuron0,	9.3226
_ch0_neuron0,	9.7681
_ch0_neuron0,	10.2087
_ch0_neuron0,	10.6541
_ch0_neuron0,	11.1023
_ch0_neuron0,	11.5519
_ch0_neuron0,	12.0004
_ch0_neuron0,	12.4672
_ch0_neuron0,	12.9517
_ch0_neuron0,	13.4439
_ch0_neuron0,	13.9302
_ch0_neuron0,	14.4361
_ch0_neuron0,	14.9562
_ch0_neuron0,	15.4806
_ch0_neuron0,	15.9929
_ch0_neuron0,	16.5240
_ch0_neuron0,	17.0709
_ch0_neuron0,	17.6103
_ch0_neuron0,	18.1456
_ch0_neuron0,	18.7030
_ch0_neuron0,	19.2728
_ch0_neuron0,	19.8233
_ch0_neuron0,	20.3882
_ch0_neuron0,	20.9724
_ch0_neuron0,	21.5579
_ch0_neuron0,	22.1315
_ch0_neuron0,	22.7239
_ch0_neuron0,	23.3146
_ch0_neuron0,	23.9087
_ch0_neuron0,	24.4849
_ch0_neuron0,	25.0557
_ch0_neuron0,	25.6397
_ch0_neuron0,	26.2509
_ch0_neuron0,	26.8432
_ch0_neuron0,	27.4405
_ch0_neuron0,	28.0667
_ch0_neuron0,	28.7020
_ch0_neuron0,	29.3031
_ch0_neuron0,	29.9256
_ch0_neuron0,	30.5835
_ch0_neuron0,	31.2364
_ch0_neuron0,	31.8689
_ch0_neuron0,	32.5230
_ch0_neuron0,	33.2049
_ch0_neuron0,	33.8566
_ch0_neuron0,	34.4832
_ch0_neuron0,	35.1292
_ch0_neuron0,	35.7873
_ch0_neuron0,	36.4247
_ch0_neuron0,	37.0435
_ch0_neuron0,	37.7018
_ch0_neuron0,	38.4001
_ch0_neuron0,	39.0412
_ch0_neuron0,	39.6818
_ch0_neuron0,	40.3189
_ch0_neuron0,	40.9480
_ch0_neuron0,	41.5909
_ch0_neuron0,	42.2241
_ch0_neuron0,	42.8412
_ch0_neuron0,	43.4938
_ch0_neuron0,	44.1690
_ch0_neuron0,	44.8421
_ch0_neuron0,	45.4805
_ch0_neuron0,	46.1377
_ch0_neuron0,	46.8083
_ch0_neuron0,	47.4812
_ch0_neuron0,	48.1255
_ch0_neuron0,	48.7913
_ch0_neuron0,	49.4123
_ch0_neuron0,	50.0255
_ch0_neuron0,	50.6633
_ch0_neuron0,	51.2922
_ch0_neuron0,	51.9479
_ch0_neuron0,	52.6407
_ch0_neuron0,	53.3915
_ch0_neuron0,	54.0733
_ch0_neuron0,	54.7591
_ch0_neuron0,	55.4842
_ch0_neuron0,	56.2564
_ch0_neuron0,	56.9370
_ch0_neuron0,	57.6567
_ch0_neuron0,	58.3646
_ch0_neuron0,	59.0656
_ch0_neuron0,	59.7633
_neuron0threshhig-5438,	0.0000
_neuron0threshlow-12391,	0.0000
