# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.2684
_ch0_neuron0,	0.6595
_ch0_neuron0,	1.0518
_ch0_neuron0,	1.4443
_ch0_neuron0,	1.8417
_ch0_neuron0,	2.2437
_ch0_neuron0,	2.6546
_ch0_neuron0,	3.0693
_ch0_neuron0,	3.4822
_ch0_neuron0,	3.8957
_ch0_neuron0,	4.3072
_ch0_neuron0,	4.7226
_ch0_neuron0,	5.1470
_ch0_neuron0,	5.5224
_ch0_neuron0,	5.5761
_ch0_neuron0,	6.0056
_ch0_neuron0,	6.4314
_ch0_neuron0,	6.8551
_ch0_neuron0,	7.2771
_ch0_neuron0,	7.7030
_ch0_neuron0,	8.1373
_ch0_neuron0,	8.5783
_ch0_neuron0,	9.0123
_ch0_neuron0,	9.4429
_ch0_neuron0,	9.8713
_ch0_neuron0,	10.3013
_ch0_neuron0,	10.7381
_ch0_neuron0,	11.1816
_ch0_neuron0,	11.6273
_ch0_neuron0,	12.0658
_ch0_neuron0,	12.5022
_ch0_neuron0,	12.9342
_ch0_neuron0,	13.3692
_ch0_neuron0,	13.8130
_ch0_neuron0,	14.2573
_ch0_neuron0,	14.6952
_ch0_neuron0,	15.1305
_ch0_neuron0,	15.5096
_ch0_neuron0,	15.5652
_ch0_neuron0,	16.0060
_ch0_neuron0,	16.4456
_ch0_neuron0,	16.8445
_ch0_neuron0,	16.8974
_ch0_neuron0,	17.3422
_ch0_neuron0,	17.7836
_ch0_neuron0,	18.2212
_ch0_neuron0,	18.6638
_ch0_neuron0,	19.1155
_ch0_neuron0,	19.5757
_ch0_neuron0,	20.0278
_ch0_neuron0,	20.4765
_ch0_neuron0,	20.9203
_ch0_neuron0,	21.3651
_ch0_neuron0,	21.8226
_ch0_neuron0,	22.2850
_ch0_neuron0,	22.7388
_ch0_neuron0,	23.1899
_ch0_neuron0,	23.6359
_ch0_neuron0,	24.0904
_ch0_neuron0,	24.5529
_ch0_neuron0,	25.0130
_ch0_neuron0,	25.4651
_ch0_neuron0,	25.9133
_ch0_neuron0,	26.3614
_ch0_neuron0,	26.8185
_ch0_neuron0,	27.2794
_ch0_neuron0,	27.7315
_ch0_neuron0,	28.1813
_ch0_neuron0,	28.6297
_ch0_neuron0,	29.0827
_ch0_neuron0,	29.5484
_ch0_neuron0,	30.0177
_ch0_neuron0,	30.4783
_ch0_neuron0,	30.9344
_ch0_neuron0,	31.3882
_ch0_neuron0,	31.8531
_ch0_neuron0,	32.3284
_ch0_neuron0,	32.8007
_ch0_neuron0,	33.2599
_ch0_neuron0,	33.7157
_ch0_neuron0,	34.1707
_ch0_neuron0,	34.6367
_ch0_neuron0,	35.1113
_ch0_neuron0,	35.5734
_ch0_neuron0,	36.0316
_ch0_neuron0,	36.4863
_ch0_neuron0,	36.9448
_ch0_neuron0,	37.4173
_ch0_neuron0,	37.8980
_ch0_neuron0,	38.3766
_ch0_neuron0,	38.8429
_ch0_neuron0,	39.3044
_ch0_neuron0,	39.7724
_ch0_neuron0,	40.2605
_ch0_neuron0,	40.7586
_ch0_neuron0,	41.2408
_ch0_neuron0,	41.7144
_ch0_neuron0,	42.1824
_ch0_neuron0,	42.6633
_ch0_neuron0,	43.1543
_ch0_neuron0,	43.6346
_ch0_neuron0,	44.1090
_ch0_neuron0,	44.5741
_ch0_neuron0,	45.0458
_ch0_neuron0,	45.5306
_ch0_neuron0,	46.0070
_ch0_neuron0,	46.4760
_ch0_neuron0,	46.9404
_ch0_neuron0,	47.4092
_ch0_neuron0,	47.8921
_ch0_neuron0,	48.3763
_ch0_neuron0,	48.8450
_ch0_neuron0,	49.3101
_ch0_neuron0,	49.7763
_ch0_neuron0,	50.2566
_ch0_neuron0,	50.7503
_ch0_neuron0,	51.2268
_ch0_neuron0,	51.7011
_ch0_neuron0,	52.1678
_ch0_neuron0,	52.6387
_ch0_neuron0,	53.1279
_ch0_neuron0,	53.6295
_ch0_neuron0,	54.1125
_ch0_neuron0,	54.5866
_ch0_neuron0,	55.0561
_ch0_neuron0,	55.5309
_ch0_neuron0,	56.0213
_ch0_neuron0,	56.5190
_ch0_neuron0,	57.0042
_ch0_neuron0,	57.4818
_ch0_neuron0,	57.9553
_ch0_neuron0,	58.4424
_ch0_neuron0,	58.9448
_ch0_neuron0,	59.4460
_ch0_neuron0,	59.9306
_ch0_neuron0,	60.4084
_ch0_neuron0,	60.8852
_ch0_neuron0,	61.3783
_neuron0threshhig0,	0.0000
_neuron0threshlow-17512,	0.0000
