# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.3510
_ch0_neuron0,	0.8110
_ch0_neuron0,	1.2675
_ch0_neuron0,	1.7153
_ch0_neuron0,	2.1603
_ch0_neuron0,	2.5993
_ch0_neuron0,	3.0381
_ch0_neuron0,	3.9363
_ch0_neuron0,	4.3978
_ch0_neuron0,	4.8641
_ch0_neuron0,	5.7820
_ch0_neuron0,	6.2422
_ch0_neuron0,	6.7105
_ch0_neuron0,	7.1804
_ch0_neuron0,	8.1174
_ch0_neuron0,	8.5978
_ch0_neuron0,	9.0929
_ch0_neuron0,	9.5874
_ch0_neuron0,	10.0715
_ch0_neuron0,	10.5584
_ch0_neuron0,	11.0479
_ch0_neuron0,	11.5505
_ch0_neuron0,	12.0571
_ch0_neuron0,	12.5499
_ch0_neuron0,	13.0345
_ch0_neuron0,	13.5218
_ch0_neuron0,	14.0134
_ch0_neuron0,	14.5170
_ch0_neuron0,	15.0240
_ch0_neuron0,	15.5215
_ch0_neuron0,	16.0069
_ch0_neuron0,	16.5017
_ch0_neuron0,	17.0052
_ch0_neuron0,	17.5230
_ch0_neuron0,	18.0302
_ch0_neuron0,	18.5254
_ch0_neuron0,	19.0220
_ch0_neuron0,	19.5339
_ch0_neuron0,	20.0394
_ch0_neuron0,	20.5354
_ch0_neuron0,	21.0298
_ch0_neuron0,	21.5317
_ch0_neuron0,	22.0466
_ch0_neuron0,	22.5453
_ch0_neuron0,	23.0319
_ch0_neuron0,	23.5219
_ch0_neuron0,	24.0216
_ch0_neuron0,	24.5254
_ch0_neuron0,	25.0218
_ch0_neuron0,	25.5104
_ch0_neuron0,	26.0080
_ch0_neuron0,	26.5095
_ch0_neuron0,	26.9948
_ch0_neuron0,	27.4648
_ch0_neuron0,	27.9326
_ch0_neuron0,	28.7556
_ch0_neuron0,	30.3285
_ch0_neuron0,	31.0419
_ch0_neuron0,	32.4518
_ch0_neuron0,	33.0905
_ch0_neuron0,	33.6040
_ch0_neuron0,	34.1076
_ch0_neuron0,	34.6077
_ch0_neuron0,	35.1103
_ch0_neuron0,	35.6160
_ch0_neuron0,	36.1381
_ch0_neuron0,	36.6553
_ch0_neuron0,	37.1616
_ch0_neuron0,	37.6572
_ch0_neuron0,	38.6498
_ch0_neuron0,	39.1599
_ch0_neuron0,	40.2341
_ch0_neuron0,	43.4530
_ch0_neuron0,	44.1890
_ch0_neuron0,	44.9140
_ch0_neuron0,	45.5228
_ch0_neuron0,	46.0524
_ch0_neuron0,	46.5830
_ch0_neuron0,	47.1031
_ch0_neuron0,	47.6252
_ch0_neuron0,	48.1440
_ch0_neuron0,	48.6602
_ch0_neuron0,	49.1810
_ch0_neuron0,	49.6948
_ch0_neuron0,	50.1976
_ch0_neuron0,	50.6998
_ch0_neuron0,	51.2045
_ch0_neuron0,	51.7165
_ch0_neuron0,	52.2501
_ch0_neuron0,	52.8196
_ch0_neuron0,	53.4152
_ch0_neuron0,	54.0349
_ch0_neuron0,	54.6357
_ch0_neuron0,	55.3000
_ch0_neuron0,	56.1185
_ch0_neuron0,	56.7740
_ch0_neuron0,	57.3411
_ch0_neuron0,	57.8720
_ch0_neuron0,	58.3830
_ch0_neuron0,	58.8807
_ch0_neuron0,	59.3788
_ch0_neuron0,	59.8712
_ch0_neuron0,	60.3700
_ch0_neuron0,	60.8630
_ch0_neuron0,	61.3517
_ch0_neuron0,	61.8381
_ch0_neuron0,	62.3313
_ch0_neuron0,	62.8304
_ch0_neuron0,	63.3469
_ch0_neuron0,	63.9030
_ch0_neuron0,	64.8274
_ch0_neuron0,	66.3682
_ch0_neuron0,	67.1114
_ch0_neuron0,	67.8082
_ch0_neuron0,	68.4077
_ch0_neuron0,	68.9457
_ch0_neuron0,	69.4819
_ch0_neuron0,	70.0058
_ch0_neuron0,	70.5294
_ch0_neuron0,	71.0522
_ch0_neuron0,	71.5667
_ch0_neuron0,	72.0737
_ch0_neuron0,	72.5693
_ch0_neuron0,	73.0559
_neuron0threshhig9022,	0.0000
_neuron0threshlow4490,	0.0000
