# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.2132
_ch0_neuron0,	0.7684
_ch0_neuron0,	1.3067
_ch0_neuron0,	1.8511
_ch0_neuron0,	2.4081
_ch0_neuron0,	2.9806
_ch0_neuron0,	3.5449
_ch0_neuron0,	4.0953
_ch0_neuron0,	4.6430
_ch0_neuron0,	5.2344
_ch0_neuron0,	5.8827
_ch0_neuron0,	6.5491
_ch0_neuron0,	7.2043
_ch0_neuron0,	7.8237
_ch0_neuron0,	8.4329
_ch0_neuron0,	9.0586
_ch0_neuron0,	9.7172
_ch0_neuron0,	10.4097
_ch0_neuron0,	11.0855
_ch0_neuron0,	11.7231
_ch0_neuron0,	12.3587
_ch0_neuron0,	13.0228
_ch0_neuron0,	13.7411
_ch0_neuron0,	14.4055
_ch0_neuron0,	15.0369
_ch0_neuron0,	15.6949
_ch0_neuron0,	16.4614
_ch0_neuron0,	17.2073
_ch0_neuron0,	17.8871
_ch0_neuron0,	18.5380
_ch0_neuron0,	19.2071
_ch0_neuron0,	19.9105
_ch0_neuron0,	20.5887
_ch0_neuron0,	21.2562
_ch0_neuron0,	21.9523
_ch0_neuron0,	22.6799
_ch0_neuron0,	23.3696
_ch0_neuron0,	24.0574
_ch0_neuron0,	24.7773
_ch0_neuron0,	25.5254
_ch0_neuron0,	26.2276
_ch0_neuron0,	26.9400
_ch0_neuron0,	27.6891
_ch0_neuron0,	28.4245
_ch0_neuron0,	29.1116
_ch0_neuron0,	29.7761
_ch0_neuron0,	30.2799
_ch0_neuron0,	31.2159
_ch0_neuron0,	31.8700
_ch0_neuron0,	32.5079
_ch0_neuron0,	33.1536
_ch0_neuron0,	33.8690
_ch0_neuron0,	34.6478
_ch0_neuron0,	35.3674
_ch0_neuron0,	36.0435
_ch0_neuron0,	37.4401
_ch0_neuron0,	38.5933
_ch0_neuron0,	39.5642
_ch0_neuron0,	40.3685
_ch0_neuron0,	41.1322
_ch0_neuron0,	42.0720
_ch0_neuron0,	42.8990
_ch0_neuron0,	43.6810
_ch0_neuron0,	45.0893
_ch0_neuron0,	46.2156
_ch0_neuron0,	47.1984
_ch0_neuron0,	48.1229
_ch0_neuron0,	49.2110
_ch0_neuron0,	50.2191
_ch0_neuron0,	51.0839
_ch0_neuron0,	51.8828
_ch0_neuron0,	52.7236
_ch0_neuron0,	53.5663
_ch0_neuron0,	55.0078
_ch0_neuron0,	56.1633
_ch0_neuron0,	57.2390
_ch0_neuron0,	58.2822
_ch0_neuron0,	59.2290
_neuron0threshhig16996,	0.0000
_neuron0threshlow7427,	0.0000
