# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.1668
_ch0_neuron0,	0.7425
_ch0_neuron0,	1.3228
_ch0_neuron0,	1.9057
_ch0_neuron0,	2.4805
_ch0_neuron0,	3.0495
_ch0_neuron0,	3.6221
_ch0_neuron0,	4.2007
_ch0_neuron0,	4.7817
_ch0_neuron0,	5.3580
_ch0_neuron0,	5.9316
_ch0_neuron0,	6.5114
_ch0_neuron0,	7.1015
_ch0_neuron0,	7.6960
_ch0_neuron0,	8.2864
_ch0_neuron0,	8.8698
_ch0_neuron0,	9.4376
_ch0_neuron0,	10.0280
_ch0_neuron0,	10.6328
_ch0_neuron0,	11.2423
_ch0_neuron0,	11.8435
_ch0_neuron0,	12.4231
_ch0_neuron0,	12.9977
_ch0_neuron0,	13.5831
_ch0_neuron0,	14.1923
_ch0_neuron0,	14.8119
_ch0_neuron0,	15.2091
_ch0_neuron0,	15.4343
_ch0_neuron0,	16.0330
_ch0_neuron0,	16.6321
_ch0_neuron0,	17.2497
_ch0_neuron0,	17.8845
_ch0_neuron0,	18.5172
_ch0_neuron0,	19.1247
_ch0_neuron0,	19.7151
_ch0_neuron0,	20.3114
_ch0_neuron0,	20.9367
_ch0_neuron0,	21.6125
_ch0_neuron0,	22.3149
_ch0_neuron0,	23.0225
_ch0_neuron0,	23.7103
_ch0_neuron0,	24.3649
_ch0_neuron0,	24.9997
_ch0_neuron0,	25.6510
_ch0_neuron0,	26.3314
_ch0_neuron0,	27.0294
_ch0_neuron0,	27.6991
_ch0_neuron0,	28.3445
_ch0_neuron0,	28.9930
_ch0_neuron0,	29.6615
_ch0_neuron0,	30.3471
_ch0_neuron0,	31.0154
_ch0_neuron0,	31.6596
_ch0_neuron0,	32.3142
_ch0_neuron0,	32.9894
_ch0_neuron0,	33.6855
_ch0_neuron0,	34.3897
_ch0_neuron0,	35.0550
_ch0_neuron0,	35.7021
_ch0_neuron0,	36.3468
_ch0_neuron0,	37.0063
_ch0_neuron0,	37.7100
_ch0_neuron0,	38.4400
_ch0_neuron0,	39.1667
_ch0_neuron0,	39.8675
_ch0_neuron0,	40.5737
_ch0_neuron0,	41.2993
_ch0_neuron0,	42.0368
_ch0_neuron0,	42.7398
_ch0_neuron0,	43.4156
_ch0_neuron0,	44.1053
_ch0_neuron0,	44.8110
_ch0_neuron0,	45.5256
_ch0_neuron0,	46.2191
_ch0_neuron0,	46.8899
_ch0_neuron0,	47.5717
_ch0_neuron0,	48.2812
_ch0_neuron0,	49.0083
_ch0_neuron0,	49.7252
_ch0_neuron0,	50.4053
_ch0_neuron0,	51.0817
_ch0_neuron0,	51.7766
_ch0_neuron0,	52.5076
_ch0_neuron0,	53.2159
_ch0_neuron0,	53.9001
_ch0_neuron0,	54.5854
_ch0_neuron0,	55.2947
_ch0_neuron0,	56.0301
_ch0_neuron0,	56.7452
_ch0_neuron0,	57.4651
_ch0_neuron0,	58.1985
_ch0_neuron0,	58.9380
_ch0_neuron0,	59.6421
_neuron0threshhig0,	0.0000
_neuron0threshlow-8169,	0.0000
