# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.2217
_ch0_neuron0,	1.4348
_ch0_neuron0,	1.8519
_ch0_neuron0,	2.2836
_ch0_neuron0,	2.7252
_ch0_neuron0,	3.1718
_ch0_neuron0,	3.6217
_ch0_neuron0,	4.0661
_ch0_neuron0,	4.5029
_ch0_neuron0,	4.9319
_ch0_neuron0,	6.6977
_ch0_neuron0,	7.2072
_ch0_neuron0,	7.7209
_ch0_neuron0,	8.2275
_ch0_neuron0,	8.7238
_ch0_neuron0,	9.1961
_ch0_neuron0,	9.6542
_ch0_neuron0,	10.1182
_ch0_neuron0,	10.5928
_ch0_neuron0,	11.0754
_ch0_neuron0,	11.5410
_ch0_neuron0,	12.0000
_ch0_neuron0,	12.4778
_ch0_neuron0,	12.9828
_ch0_neuron0,	13.5131
_ch0_neuron0,	14.0239
_ch0_neuron0,	16.0573
_ch0_neuron0,	16.6757
_ch0_neuron0,	17.2611
_ch0_neuron0,	17.8320
_ch0_neuron0,	18.3824
_ch0_neuron0,	18.9128
_ch0_neuron0,	19.4192
_ch0_neuron0,	19.9168
_ch0_neuron0,	20.4317
_ch0_neuron0,	20.9695
_ch0_neuron0,	21.5116
_ch0_neuron0,	22.0358
_ch0_neuron0,	22.5322
_ch0_neuron0,	23.0512
_ch0_neuron0,	23.6162
_ch0_neuron0,	24.2037
_ch0_neuron0,	24.7877
_ch0_neuron0,	25.3599
_ch0_neuron0,	25.9206
_ch0_neuron0,	26.4577
_ch0_neuron0,	26.9643
_ch0_neuron0,	29.3337
_ch0_neuron0,	30.0928
_ch0_neuron0,	30.8173
_ch0_neuron0,	31.5100
_ch0_neuron0,	32.0914
_ch0_neuron0,	32.7490
_ch0_neuron0,	33.4652
_ch0_neuron0,	34.2499
_ch0_neuron0,	34.9994
_ch0_neuron0,	35.6906
_ch0_neuron0,	36.3369
_ch0_neuron0,	36.9570
_ch0_neuron0,	37.5124
_ch0_neuron0,	38.0303
_ch0_neuron0,	38.5362
_ch0_neuron0,	39.0755
_ch0_neuron0,	40.2341
_ch0_neuron0,	41.2305
_ch0_neuron0,	42.0233
_ch0_neuron0,	42.7475
_ch0_neuron0,	43.3841
_ch0_neuron0,	45.4165
_ch0_neuron0,	46.1860
_ch0_neuron0,	46.9250
_ch0_neuron0,	47.6494
_ch0_neuron0,	48.3496
_ch0_neuron0,	49.0485
_ch0_neuron0,	49.7175
_ch0_neuron0,	50.2877
_ch0_neuron0,	50.8174
_ch0_neuron0,	51.3345
_ch0_neuron0,	53.3264
_ch0_neuron0,	54.0895
_ch0_neuron0,	54.8066
_ch0_neuron0,	55.4920
_ch0_neuron0,	56.1649
_ch0_neuron0,	56.7141
_ch0_neuron0,	57.2483
_ch0_neuron0,	57.8296
_ch0_neuron0,	58.5057
_ch0_neuron0,	59.2045
_ch0_neuron0,	59.8570
_ch0_neuron0,	60.4824
_ch0_neuron0,	61.0959
_ch0_neuron0,	61.2934
_ch0_neuron0,	61.6927
_ch0_neuron0,	61.8885
_ch0_neuron0,	62.2862
_ch0_neuron0,	62.4840
_ch0_neuron0,	62.8666
_neuron0threshhig15401,	0.0000
_neuron0threshlow4993,	0.0000
