# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	3.4828
_ch0_neuron0,	3.9107
_ch0_neuron0,	4.3463
_ch0_neuron0,	6.5319
_ch0_neuron0,	8.7135
_ch0_neuron0,	9.1515
_ch0_neuron0,	12.7581
_ch0_neuron0,	15.0795
_ch0_neuron0,	15.5447
_ch0_neuron0,	16.0244
_ch0_neuron0,	17.4636
_ch0_neuron0,	17.9423
_ch0_neuron0,	18.4536
_ch0_neuron0,	18.9668
_ch0_neuron0,	20.9509
_ch0_neuron0,	21.4289
_ch0_neuron0,	21.8958
_ch0_neuron0,	22.0492
_ch0_neuron0,	22.3591
_ch0_neuron0,	23.2913
_ch0_neuron0,	23.7605
_ch0_neuron0,	24.2490
_ch0_neuron0,	24.7625
_ch0_neuron0,	25.7552
_ch0_neuron0,	26.2572
_ch0_neuron0,	26.7745
_ch0_neuron0,	27.2890
_ch0_neuron0,	27.8013
_ch0_neuron0,	28.3184
_ch0_neuron0,	28.9007
_ch0_neuron0,	29.5597
_ch0_neuron0,	30.1911
_ch0_neuron0,	31.8766
_ch0_neuron0,	32.7970
_ch0_neuron0,	33.6237
_ch0_neuron0,	33.7929
_ch0_neuron0,	34.3716
_ch0_neuron0,	34.5395
_ch0_neuron0,	35.0760
_ch0_neuron0,	35.2394
_ch0_neuron0,	35.7611
_ch0_neuron0,	35.9266
_ch0_neuron0,	36.3921
_ch0_neuron0,	36.9475
_ch0_neuron0,	37.4852
_ch0_neuron0,	43.2110
_ch0_neuron0,	44.0777
_ch0_neuron0,	44.9071
_ch0_neuron0,	45.0870
_ch0_neuron0,	45.7276
_ch0_neuron0,	45.9047
_ch0_neuron0,	46.5902
_ch0_neuron0,	46.7655
_ch0_neuron0,	47.5083
_ch0_neuron0,	47.6859
_ch0_neuron0,	48.3506
_ch0_neuron0,	48.5318
_ch0_neuron0,	49.1650
_ch0_neuron0,	49.9238
_ch0_neuron0,	50.6563
_ch0_neuron0,	55.5732
_ch0_neuron0,	56.4308
_ch0_neuron0,	57.2798
_ch0_neuron0,	57.4661
_ch0_neuron0,	58.1263
_ch0_neuron0,	58.3107
_ch0_neuron0,	58.9814
_ch0_neuron0,	59.1624
_ch0_neuron0,	59.8374
_ch0_neuron0,	60.0241
_ch0_neuron0,	60.6778
_ch0_neuron0,	60.8638
_ch0_neuron0,	61.4454
_ch0_neuron0,	62.1172
_ch0_neuron0,	62.3000
_ch0_neuron0,	62.7010
_ch0_neuron0,	63.3602
_ch0_neuron0,	64.0242
_ch0_neuron0,	64.2039
_ch0_neuron0,	64.7447
_ch0_neuron0,	65.6472
_ch0_neuron0,	66.5353
_ch0_neuron0,	67.2728
_ch0_neuron0,	67.9129
_ch0_neuron0,	68.5381
_ch0_neuron0,	69.1628
_ch0_neuron0,	69.8513
_neuron0threshhig12967,	0.0000
_neuron0threshlow7344,	0.0000
