# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.6693
_ch0_neuron0,	1.3674
_ch0_neuron0,	2.2234
_ch0_neuron0,	3.1173
_ch0_neuron0,	3.9184
_ch0_neuron0,	4.7015
_ch0_neuron0,	5.5886
_ch0_neuron0,	6.4987
_ch0_neuron0,	7.2899
_ch0_neuron0,	8.0407
_ch0_neuron0,	8.8987
_ch0_neuron0,	9.7928
_ch0_neuron0,	10.5655
_ch0_neuron0,	11.3781
_ch0_neuron0,	12.3560
_ch0_neuron0,	13.3023
_ch0_neuron0,	14.2025
_ch0_neuron0,	15.1606
_ch0_neuron0,	16.1160
_ch0_neuron0,	16.9720
_ch0_neuron0,	17.8915
_ch0_neuron0,	18.8260
_ch0_neuron0,	19.6542
_ch0_neuron0,	20.5146
_ch0_neuron0,	21.4423
_ch0_neuron0,	22.3064
_ch0_neuron0,	23.1178
_ch0_neuron0,	24.0971
_ch0_neuron0,	25.1051
_ch0_neuron0,	26.0121
_ch0_neuron0,	26.9776
_ch0_neuron0,	27.9765
_ch0_neuron0,	28.8790
_ch0_neuron0,	29.7949
_ch0_neuron0,	30.7635
_ch0_neuron0,	31.6801
_ch0_neuron0,	32.5259
_ch0_neuron0,	33.4956
_ch0_neuron0,	34.4730
_ch0_neuron0,	35.3407
_ch0_neuron0,	36.2871
_ch0_neuron0,	37.2537
_ch0_neuron0,	38.1257
_ch0_neuron0,	39.0875
_ch0_neuron0,	40.0550
_ch0_neuron0,	40.9426
_ch0_neuron0,	41.9359
_ch0_neuron0,	42.9364
_ch0_neuron0,	43.8645
_ch0_neuron0,	44.8895
_ch0_neuron0,	45.9663
_ch0_neuron0,	46.9754
_ch0_neuron0,	47.8983
_ch0_neuron0,	48.8954
_ch0_neuron0,	49.8799
_ch0_neuron0,	50.7796
_ch0_neuron0,	51.7006
_ch0_neuron0,	52.7370
_ch0_neuron0,	53.7321
_ch0_neuron0,	54.6950
_ch0_neuron0,	55.7278
_ch0_neuron0,	56.6599
_ch0_neuron0,	57.5148
_ch0_neuron0,	58.4804
_ch0_neuron0,	59.4702
_neuron0threshhig-3835,	0.0000
_neuron0threshlow-7802,	0.0000
