# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.2327
_ch0_neuron0,	0.4797
_ch0_neuron0,	1.0753
_ch0_neuron0,	1.8252
_ch0_neuron0,	2.5684
_ch0_neuron0,	3.3880
_ch0_neuron0,	4.6340
_ch0_neuron0,	5.7116
_ch0_neuron0,	6.6275
_ch0_neuron0,	7.4509
_ch0_neuron0,	8.2177
_ch0_neuron0,	9.0265
_ch0_neuron0,	9.9034
_ch0_neuron0,	10.6680
_ch0_neuron0,	11.2507
_ch0_neuron0,	11.4156
_ch0_neuron0,	12.2089
_ch0_neuron0,	12.4374
_ch0_neuron0,	13.1594
_ch0_neuron0,	14.0055
_ch0_neuron0,	14.8618
_ch0_neuron0,	15.7826
_ch0_neuron0,	16.8232
_ch0_neuron0,	17.6940
_ch0_neuron0,	18.5328
_ch0_neuron0,	19.5772
_ch0_neuron0,	20.5862
_ch0_neuron0,	21.5696
_ch0_neuron0,	22.8699
_ch0_neuron0,	24.0599
_ch0_neuron0,	25.0968
_ch0_neuron0,	25.8995
_ch0_neuron0,	26.6761
_ch0_neuron0,	27.5133
_ch0_neuron0,	28.5612
_ch0_neuron0,	30.0479
_ch0_neuron0,	31.4066
_ch0_neuron0,	32.6516
_ch0_neuron0,	33.7883
_ch0_neuron0,	34.7725
_ch0_neuron0,	35.7133
_ch0_neuron0,	36.7589
_ch0_neuron0,	37.6146
_ch0_neuron0,	38.4207
_ch0_neuron0,	39.2020
_ch0_neuron0,	40.0111
_ch0_neuron0,	41.3783
_ch0_neuron0,	42.7385
_ch0_neuron0,	44.1335
_ch0_neuron0,	45.4468
_ch0_neuron0,	46.7312
_ch0_neuron0,	47.8849
_ch0_neuron0,	48.9896
_ch0_neuron0,	49.8223
_ch0_neuron0,	50.6283
_ch0_neuron0,	51.4396
_ch0_neuron0,	52.3154
_ch0_neuron0,	53.4162
_ch0_neuron0,	54.8730
_ch0_neuron0,	56.2506
_ch0_neuron0,	57.5472
_ch0_neuron0,	58.7220
_ch0_neuron0,	59.7592
_ch0_neuron0,	60.7102
_ch0_neuron0,	61.6854
_neuron0threshhig7008,	0.0000
_neuron0threshlow2475,	0.0000
