# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.3099
_ch0_neuron0,	0.7474
_ch0_neuron0,	1.1891
_ch0_neuron0,	1.6255
_ch0_neuron0,	2.0609
_ch0_neuron0,	2.4934
_ch0_neuron0,	2.9296
_ch0_neuron0,	3.3716
_ch0_neuron0,	3.8227
_ch0_neuron0,	4.2721
_ch0_neuron0,	4.7155
_ch0_neuron0,	5.1622
_ch0_neuron0,	5.6216
_ch0_neuron0,	6.0818
_ch0_neuron0,	6.5370
_ch0_neuron0,	6.9992
_ch0_neuron0,	7.4701
_ch0_neuron0,	7.9354
_ch0_neuron0,	8.3971
_ch0_neuron0,	8.8775
_ch0_neuron0,	9.3532
_ch0_neuron0,	9.8212
_ch0_neuron0,	10.2939
_ch0_neuron0,	10.7783
_ch0_neuron0,	11.2645
_ch0_neuron0,	11.7420
_ch0_neuron0,	12.2136
_ch0_neuron0,	12.6968
_ch0_neuron0,	13.2016
_ch0_neuron0,	13.6936
_ch0_neuron0,	14.1747
_ch0_neuron0,	14.6586
_ch0_neuron0,	15.1681
_ch0_neuron0,	15.6833
_ch0_neuron0,	16.1739
_ch0_neuron0,	16.6549
_ch0_neuron0,	17.1356
_ch0_neuron0,	17.6279
_ch0_neuron0,	18.1323
_ch0_neuron0,	18.6248
_ch0_neuron0,	19.1080
_ch0_neuron0,	19.5885
_ch0_neuron0,	20.0820
_ch0_neuron0,	20.6225
_ch0_neuron0,	21.1595
_ch0_neuron0,	21.6710
_ch0_neuron0,	22.1720
_ch0_neuron0,	22.6733
_ch0_neuron0,	23.2208
_ch0_neuron0,	23.7686
_ch0_neuron0,	24.3289
_ch0_neuron0,	24.8942
_ch0_neuron0,	25.4628
_ch0_neuron0,	26.0229
_ch0_neuron0,	26.5707
_ch0_neuron0,	27.0933
_ch0_neuron0,	27.5934
_ch0_neuron0,	28.0868
_ch0_neuron0,	28.5838
_ch0_neuron0,	29.1168
_ch0_neuron0,	29.6449
_ch0_neuron0,	30.1525
_ch0_neuron0,	30.6502
_ch0_neuron0,	31.1608
_ch0_neuron0,	31.7259
_ch0_neuron0,	32.2584
_ch0_neuron0,	32.7755
_ch0_neuron0,	33.3204
_ch0_neuron0,	33.9192
_ch0_neuron0,	34.4683
_ch0_neuron0,	34.9977
_ch0_neuron0,	35.5531
_ch0_neuron0,	36.1358
_ch0_neuron0,	36.7058
_ch0_neuron0,	37.2355
_ch0_neuron0,	37.7644
_ch0_neuron0,	38.3270
_ch0_neuron0,	38.9178
_ch0_neuron0,	39.4660
_ch0_neuron0,	39.9973
_ch0_neuron0,	40.5593
_ch0_neuron0,	41.1617
_ch0_neuron0,	41.7261
_ch0_neuron0,	42.2651
_ch0_neuron0,	42.8145
_ch0_neuron0,	43.3665
_ch0_neuron0,	43.8865
_ch0_neuron0,	44.3978
_ch0_neuron0,	44.9122
_ch0_neuron0,	45.4693
_ch0_neuron0,	46.0669
_ch0_neuron0,	46.6206
_ch0_neuron0,	47.1847
_ch0_neuron0,	47.7963
_ch0_neuron0,	48.4110
_ch0_neuron0,	48.9687
_ch0_neuron0,	49.5215
_ch0_neuron0,	50.0904
_ch0_neuron0,	50.6645
_ch0_neuron0,	51.2010
_ch0_neuron0,	51.7527
_ch0_neuron0,	52.3359
_ch0_neuron0,	52.9017
_ch0_neuron0,	53.4529
_ch0_neuron0,	54.0457
_ch0_neuron0,	54.6625
_ch0_neuron0,	55.2327
_ch0_neuron0,	55.8222
_ch0_neuron0,	56.4405
_ch0_neuron0,	57.0432
_ch0_neuron0,	57.6126
_ch0_neuron0,	58.2033
_ch0_neuron0,	58.8260
_ch0_neuron0,	59.4329
_ch0_neuron0,	60.0158
_ch0_neuron0,	60.6167
_neuron0threshhig16966,	0.0000
_neuron0threshlow9547,	0.0000
