# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.4725
_ch0_neuron0,	0.9642
_ch0_neuron0,	1.4473
_ch0_neuron0,	1.9363
_ch0_neuron0,	2.4293
_ch0_neuron0,	2.9240
_ch0_neuron0,	3.4092
_ch0_neuron0,	3.8908
_ch0_neuron0,	4.3679
_ch0_neuron0,	4.8381
_ch0_neuron0,	5.3087
_ch0_neuron0,	5.7778
_ch0_neuron0,	6.2489
_ch0_neuron0,	6.7269
_ch0_neuron0,	7.2019
_ch0_neuron0,	7.6732
_ch0_neuron0,	8.1393
_ch0_neuron0,	8.6078
_ch0_neuron0,	9.0795
_ch0_neuron0,	9.5683
_ch0_neuron0,	10.0830
_ch0_neuron0,	10.5993
_ch0_neuron0,	11.1012
_ch0_neuron0,	11.6013
_ch0_neuron0,	12.1201
_ch0_neuron0,	12.6437
_ch0_neuron0,	13.1672
_ch0_neuron0,	13.6783
_ch0_neuron0,	14.1886
_ch0_neuron0,	14.7044
_ch0_neuron0,	15.2221
_ch0_neuron0,	15.7258
_ch0_neuron0,	16.2199
_ch0_neuron0,	16.7078
_ch0_neuron0,	17.1898
_ch0_neuron0,	17.6708
_ch0_neuron0,	18.1569
_ch0_neuron0,	18.6600
_ch0_neuron0,	19.1701
_ch0_neuron0,	19.6751
_ch0_neuron0,	20.1666
_ch0_neuron0,	20.6667
_ch0_neuron0,	21.1714
_ch0_neuron0,	21.6848
_ch0_neuron0,	22.2019
_ch0_neuron0,	22.7048
_ch0_neuron0,	23.1995
_ch0_neuron0,	23.6973
_ch0_neuron0,	24.2075
_ch0_neuron0,	24.7513
_ch0_neuron0,	25.3194
_ch0_neuron0,	25.9127
_ch0_neuron0,	26.5132
_ch0_neuron0,	27.1066
_ch0_neuron0,	27.6866
_ch0_neuron0,	28.2543
_ch0_neuron0,	28.8131
_ch0_neuron0,	29.3684
_ch0_neuron0,	29.9176
_ch0_neuron0,	30.4659
_ch0_neuron0,	31.0123
_ch0_neuron0,	31.5481
_ch0_neuron0,	32.0682
_ch0_neuron0,	32.5752
_ch0_neuron0,	33.0670
_ch0_neuron0,	33.5532
_ch0_neuron0,	34.0428
_ch0_neuron0,	34.5344
_ch0_neuron0,	35.0370
_ch0_neuron0,	35.5616
_ch0_neuron0,	36.0903
_ch0_neuron0,	36.6334
_ch0_neuron0,	37.1788
_ch0_neuron0,	37.7243
_ch0_neuron0,	38.2585
_ch0_neuron0,	38.7858
_ch0_neuron0,	39.3116
_ch0_neuron0,	39.8355
_ch0_neuron0,	40.3600
_ch0_neuron0,	40.8855
_ch0_neuron0,	41.4083
_ch0_neuron0,	41.9634
_ch0_neuron0,	42.6005
_ch0_neuron0,	43.3808
_ch0_neuron0,	44.1247
_ch0_neuron0,	44.7515
_ch0_neuron0,	45.3288
_ch0_neuron0,	45.8708
_ch0_neuron0,	46.3947
_ch0_neuron0,	46.9104
_ch0_neuron0,	47.4323
_ch0_neuron0,	47.9639
_ch0_neuron0,	48.4955
_ch0_neuron0,	49.0363
_ch0_neuron0,	49.5814
_ch0_neuron0,	50.1421
_ch0_neuron0,	50.7039
_ch0_neuron0,	51.2617
_ch0_neuron0,	51.8148
_ch0_neuron0,	52.3828
_ch0_neuron0,	52.9798
_ch0_neuron0,	53.6309
_ch0_neuron0,	54.3120
_ch0_neuron0,	54.9643
_ch0_neuron0,	55.5756
_ch0_neuron0,	56.1580
_ch0_neuron0,	56.7174
_ch0_neuron0,	57.2599
_ch0_neuron0,	57.7824
_ch0_neuron0,	58.2952
_ch0_neuron0,	58.8128
_ch0_neuron0,	59.3462
_ch0_neuron0,	59.8919
_neuron0threshhig15569,	0.0000
_neuron0threshlow9659,	0.0000
