# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.1768
_ch0_neuron0,	0.7787
_ch0_neuron0,	1.3877
_ch0_neuron0,	2.5516
_ch0_neuron0,	3.1382
_ch0_neuron0,	3.7431
_ch0_neuron0,	4.3396
_ch0_neuron0,	4.9133
_ch0_neuron0,	5.4972
_ch0_neuron0,	6.0984
_ch0_neuron0,	6.7150
_ch0_neuron0,	7.2980
_ch0_neuron0,	7.8796
_ch0_neuron0,	8.4902
_ch0_neuron0,	9.3027
_ch0_neuron0,	9.7588
_ch0_neuron0,	10.3754
_ch0_neuron0,	11.0147
_ch0_neuron0,	11.6768
_ch0_neuron0,	12.2873
_ch0_neuron0,	12.9103
_ch0_neuron0,	13.5538
_ch0_neuron0,	13.7305
_ch0_neuron0,	14.2264
_ch0_neuron0,	14.8565
_ch0_neuron0,	15.4754
_ch0_neuron0,	16.1306
_ch0_neuron0,	16.8091
_ch0_neuron0,	17.4574
_ch0_neuron0,	18.1056
_ch0_neuron0,	18.7848
_ch0_neuron0,	19.4673
_ch0_neuron0,	20.1182
_ch0_neuron0,	20.8160
_ch0_neuron0,	21.5563
_ch0_neuron0,	22.2421
_ch0_neuron0,	22.8868
_ch0_neuron0,	23.5673
_ch0_neuron0,	24.2857
_ch0_neuron0,	24.9482
_ch0_neuron0,	25.5757
_ch0_neuron0,	26.2518
_ch0_neuron0,	26.9649
_ch0_neuron0,	27.1569
_ch0_neuron0,	27.7243
_ch0_neuron0,	28.4777
_ch0_neuron0,	29.2092
_ch0_neuron0,	29.9009
_ch0_neuron0,	30.5415
_ch0_neuron0,	31.1690
_ch0_neuron0,	31.7684
_ch0_neuron0,	32.3713
_ch0_neuron0,	32.9877
_ch0_neuron0,	33.6934
_ch0_neuron0,	34.5197
_ch0_neuron0,	35.3594
_ch0_neuron0,	36.2081
_ch0_neuron0,	37.0445
_ch0_neuron0,	37.8453
_ch0_neuron0,	38.6098
_ch0_neuron0,	39.3362
_ch0_neuron0,	40.0235
_ch0_neuron0,	40.6737
_ch0_neuron0,	41.2977
_ch0_neuron0,	41.4993
_ch0_neuron0,	41.9093
_ch0_neuron0,	42.4907
_ch0_neuron0,	43.0547
_ch0_neuron0,	43.6126
_ch0_neuron0,	44.1950
_ch0_neuron0,	44.9195
_ch0_neuron0,	45.7651
_ch0_neuron0,	46.6114
_ch0_neuron0,	47.4507
_ch0_neuron0,	48.2970
_ch0_neuron0,	49.1305
_ch0_neuron0,	49.9300
_ch0_neuron0,	50.6809
_ch0_neuron0,	51.3789
_ch0_neuron0,	52.0452
_ch0_neuron0,	52.2635
_ch0_neuron0,	52.6935
_ch0_neuron0,	53.9698
_ch0_neuron0,	54.5730
_ch0_neuron0,	54.7816
_ch0_neuron0,	55.1560
_ch0_neuron0,	55.7475
_ch0_neuron0,	56.3919
_ch0_neuron0,	57.1139
_ch0_neuron0,	57.8860
_ch0_neuron0,	58.7209
_ch0_neuron0,	59.6101
_ch0_neuron0,	60.5067
_ch0_neuron0,	61.3712
_ch0_neuron0,	62.1631
_neuron0threshhig7679,	0.0000
_neuron0threshlow2392,	0.0000
