# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.1258
_ch0_neuron0,	0.5584
_ch0_neuron0,	1.0046
_ch0_neuron0,	1.4526
_ch0_neuron0,	1.8977
_ch0_neuron0,	2.3447
_ch0_neuron0,	2.8034
_ch0_neuron0,	3.2639
_ch0_neuron0,	3.7151
_ch0_neuron0,	4.1650
_ch0_neuron0,	4.6230
_ch0_neuron0,	5.0842
_ch0_neuron0,	5.5350
_ch0_neuron0,	5.9860
_ch0_neuron0,	6.4476
_ch0_neuron0,	6.9159
_ch0_neuron0,	7.3730
_ch0_neuron0,	7.8334
_ch0_neuron0,	8.3026
_ch0_neuron0,	8.7814
_ch0_neuron0,	9.2502
_ch0_neuron0,	9.7170
_ch0_neuron0,	10.1987
_ch0_neuron0,	10.6672
_ch0_neuron0,	11.1310
_ch0_neuron0,	11.6029
_ch0_neuron0,	12.0697
_ch0_neuron0,	12.5321
_ch0_neuron0,	12.9960
_ch0_neuron0,	13.4570
_ch0_neuron0,	13.9113
_ch0_neuron0,	14.3628
_ch0_neuron0,	14.8185
_ch0_neuron0,	15.2845
_ch0_neuron0,	15.7736
_ch0_neuron0,	16.2620
_ch0_neuron0,	16.5683
_ch0_neuron0,	16.7433
_ch0_neuron0,	17.2244
_ch0_neuron0,	17.3438
_ch0_neuron0,	17.6103
_ch0_neuron0,	17.7371
_ch0_neuron0,	18.3064
_ch0_neuron0,	18.8671
_ch0_neuron0,	19.3666
_ch0_neuron0,	20.3697
_ch0_neuron0,	20.8879
_ch0_neuron0,	21.3906
_ch0_neuron0,	21.8791
_ch0_neuron0,	22.3603
_ch0_neuron0,	22.8406
_ch0_neuron0,	23.3385
_ch0_neuron0,	23.8540
_ch0_neuron0,	24.3667
_ch0_neuron0,	24.8882
_ch0_neuron0,	25.4289
_ch0_neuron0,	26.0103
_ch0_neuron0,	26.8283
_ch0_neuron0,	27.6529
_ch0_neuron0,	28.4368
_ch0_neuron0,	29.1727
_ch0_neuron0,	29.8617
_ch0_neuron0,	30.5242
_ch0_neuron0,	31.2018
_ch0_neuron0,	31.8821
_ch0_neuron0,	32.4595
_ch0_neuron0,	32.9894
_ch0_neuron0,	33.5415
_ch0_neuron0,	34.6083
_ch0_neuron0,	35.4142
_ch0_neuron0,	36.0679
_ch0_neuron0,	36.6833
_ch0_neuron0,	37.3597
_ch0_neuron0,	38.0869
_ch0_neuron0,	38.9139
_ch0_neuron0,	39.8094
_ch0_neuron0,	40.6676
_ch0_neuron0,	41.4472
_ch0_neuron0,	42.1672
_ch0_neuron0,	42.8332
_ch0_neuron0,	43.4611
_ch0_neuron0,	44.0430
_ch0_neuron0,	44.5772
_ch0_neuron0,	45.0926
_ch0_neuron0,	45.6080
_ch0_neuron0,	46.1793
_ch0_neuron0,	47.1412
_ch0_neuron0,	48.0020
_ch0_neuron0,	48.8684
_ch0_neuron0,	49.6134
_ch0_neuron0,	50.2392
_ch0_neuron0,	50.8322
_ch0_neuron0,	51.4979
_ch0_neuron0,	52.2217
_ch0_neuron0,	52.9716
_ch0_neuron0,	53.6609
_ch0_neuron0,	54.3176
_ch0_neuron0,	54.9571
_ch0_neuron0,	55.5551
_ch0_neuron0,	56.1150
_ch0_neuron0,	56.6552
_ch0_neuron0,	57.1712
_ch0_neuron0,	57.6797
_ch0_neuron0,	58.1890
_ch0_neuron0,	58.7473
_ch0_neuron0,	59.7326
_ch0_neuron0,	60.5595
_ch0_neuron0,	61.3437
_ch0_neuron0,	62.1202
_ch0_neuron0,	62.9241
_ch0_neuron0,	63.7649
_ch0_neuron0,	64.5747
_ch0_neuron0,	65.3653
_ch0_neuron0,	66.1659
_ch0_neuron0,	66.9529
_ch0_neuron0,	67.7054
_ch0_neuron0,	68.3774
_ch0_neuron0,	68.9689
_ch0_neuron0,	69.5169
_ch0_neuron0,	70.0522
_ch0_neuron0,	70.6059
_ch0_neuron0,	71.6103
_neuron0threshhig15984,	0.0000
_neuron0threshlow7146,	0.0000
